'Time','ECG','ECG'
'[14:51:01.356]',-0.163,-0.076
'[14:51:01.360]',-0.176,-0.080
'[14:51:01.364]',-0.186,-0.087
'[14:51:01.368]',-0.186,-0.095
'[14:51:01.372]',-0.180,-0.095
'[14:51:01.376]',-0.165,-0.094
'[14:51:01.380]',-0.155,-0.091
'[14:51:01.384]',-0.154,-0.089
'[14:51:01.388]',-0.168,-0.089
'[14:51:01.392]',-0.176,-0.085
'[14:51:01.396]',-0.184,-0.079
'[14:51:01.400]',-0.185,-0.065
'[14:51:01.404]',-0.180,-0.050
'[14:51:01.408]',-0.181,-0.034
'[14:51:01.412]',-0.180,-0.026
'[14:51:01.416]',-0.182,-0.025
'[14:51:01.420]',-0.176,-0.030
'[14:51:01.424]',-0.166,-0.043
'[14:51:01.428]',-0.146,-0.052
'[14:51:01.432]',-0.129,-0.060
'[14:51:01.436]',-0.124,-0.052
'[14:51:01.440]',-0.122,-0.037
'[14:51:01.444]',-0.130,-0.021
'[14:51:01.448]',-0.139,-0.005
'[14:51:01.452]',-0.159,0.009
'[14:51:01.456]',-0.165,0.024
'[14:51:01.460]',-0.163,0.039
'[14:51:01.464]',-0.151,0.055
'[14:51:01.468]',-0.134,0.064
'[14:51:01.472]',-0.119,0.060
'[14:51:01.476]',-0.104,0.046
'[14:51:01.480]',-0.094,0.026
'[14:51:01.484]',-0.076,0.006
'[14:51:01.488]',-0.061,-0.006
'[14:51:01.492]',-0.050,-0.006
'[14:51:01.496]',-0.054,0.005
'[14:51:01.500]',-0.069,0.021
'[14:51:01.504]',-0.089,0.040
'[14:51:01.508]',-0.110,0.049
'[14:51:01.512]',-0.128,0.055
'[14:51:01.516]',-0.134,0.055
'[14:51:01.520]',-0.124,0.055
'[14:51:01.524]',-0.111,0.055
'[14:51:01.528]',-0.092,0.055
'[14:51:01.532]',-0.083,0.055
'[14:51:01.536]',-0.077,0.052
'[14:51:01.540]',-0.077,0.049
'[14:51:01.544]',-0.079,0.043
'[14:51:01.548]',-0.081,0.040
'[14:51:01.552]',-0.080,0.043
'[14:51:01.556]',-0.080,0.048
'[14:51:01.560]',-0.084,0.058
'[14:51:01.564]',-0.084,0.077
'[14:51:01.568]',-0.090,0.107
'[14:51:01.572]',-0.092,0.140
'[14:51:01.576]',-0.092,0.165
'[14:51:01.580]',-0.085,0.189
'[14:51:01.584]',-0.077,0.201
'[14:51:01.588]',-0.059,0.216
'[14:51:01.592]',-0.028,0.225
'[14:51:01.596]',0.006,0.221
'[14:51:01.600]',0.037,0.200
'[14:51:01.604]',0.055,0.169
'[14:51:01.608]',0.072,0.142
'[14:51:01.612]',0.086,0.130
'[14:51:01.616]',0.100,0.128
'[14:51:01.620]',0.098,0.119
'[14:51:01.624]',0.080,0.106
'[14:51:01.628]',0.052,0.095
'[14:51:01.632]',0.020,0.083
'[14:51:01.636]',0.003,0.071
'[14:51:01.640]',0.000,0.064
'[14:51:01.644]',-0.006,0.065
'[14:51:01.648]',-0.020,0.068
'[14:51:01.652]',-0.035,0.071
'[14:51:01.656]',-0.044,0.070
'[14:51:01.660]',-0.060,0.064
'[14:51:01.664]',-0.070,0.046
'[14:51:01.668]',-0.075,0.028
'[14:51:01.672]',-0.070,0.018
'[14:51:01.676]',-0.068,0.010
'[14:51:01.680]',-0.071,0.014
'[14:51:01.684]',-0.077,0.028
'[14:51:01.688]',-0.096,0.037
'[14:51:01.692]',-0.116,0.045
'[14:51:01.696]',-0.131,0.056
'[14:51:01.700]',-0.138,0.071
'[14:51:01.704]',-0.133,0.075
'[14:51:01.708]',-0.122,0.076
'[14:51:01.712]',-0.111,0.066
'[14:51:01.716]',-0.105,0.061
'[14:51:01.720]',-0.095,0.059
'[14:51:01.724]',-0.086,0.060
'[14:51:01.728]',-0.081,0.050
'[14:51:01.732]',-0.085,0.025
'[14:51:01.736]',-0.092,-0.019
'[14:51:01.740]',-0.100,-0.071
'[14:51:01.744]',-0.105,-0.102
'[14:51:01.748]',-0.105,-0.092
'[14:51:01.752]',-0.113,-0.033
'[14:51:01.756]',-0.135,0.116
'[14:51:01.760]',-0.182,0.352
'[14:51:01.764]',-0.237,0.630
'[14:51:01.768]',-0.278,0.910
'[14:51:01.772]',-0.280,1.147
'[14:51:01.776]',-0.226,1.349
'[14:51:01.780]',-0.096,1.475
'[14:51:01.784]',0.144,1.469
'[14:51:01.788]',0.426,1.337
'[14:51:01.792]',0.704,1.051
'[14:51:01.796]',0.930,0.760
'[14:51:01.800]',1.116,0.469
'[14:51:01.804]',1.248,0.263
'[14:51:01.808]',1.284,0.145
'[14:51:01.812]',1.167,0.094
'[14:51:01.816]',0.956,0.081
'[14:51:01.820]',0.650,0.071
'[14:51:01.824]',0.362,0.049
'[14:51:01.828]',0.140,0.018
'[14:51:01.832]',0.007,-0.010
'[14:51:01.836]',-0.046,-0.025
'[14:51:01.840]',-0.068,-0.033
'[14:51:01.844]',-0.076,-0.040
'[14:51:01.848]',-0.098,-0.045
'[14:51:01.852]',-0.128,-0.051
'[14:51:01.856]',-0.154,-0.054
'[14:51:01.860]',-0.166,-0.058
'[14:51:01.864]',-0.169,-0.058
'[14:51:01.868]',-0.175,-0.061
'[14:51:01.872]',-0.182,-0.069
'[14:51:01.876]',-0.185,-0.077
'[14:51:01.880]',-0.189,-0.084
'[14:51:01.884]',-0.190,-0.090
'[14:51:01.888]',-0.194,-0.091
'[14:51:01.892]',-0.195,-0.084
'[14:51:01.896]',-0.203,-0.079
'[14:51:01.900]',-0.211,-0.077
'[14:51:01.904]',-0.219,-0.079
'[14:51:01.908]',-0.225,-0.081
'[14:51:01.912]',-0.221,-0.086
'[14:51:01.916]',-0.216,-0.086
'[14:51:01.920]',-0.206,-0.080
'[14:51:01.924]',-0.200,-0.075
'[14:51:01.928]',-0.198,-0.066
'[14:51:01.932]',-0.200,-0.055
'[14:51:01.936]',-0.205,-0.041
'[14:51:01.940]',-0.200,-0.036
'[14:51:01.944]',-0.198,-0.039
'[14:51:01.948]',-0.190,-0.040
'[14:51:01.952]',-0.186,-0.040
'[14:51:01.956]',-0.176,-0.036
'[14:51:01.960]',-0.168,-0.033
'[14:51:01.964]',-0.160,-0.034
'[14:51:01.968]',-0.163,-0.035
'[14:51:01.972]',-0.168,-0.035
'[14:51:01.976]',-0.164,-0.036
'[14:51:01.980]',-0.160,-0.035
'[14:51:01.984]',-0.151,-0.028
'[14:51:01.988]',-0.152,-0.015
'[14:51:01.992]',-0.154,-0.001
'[14:51:01.996]',-0.158,0.015
'[14:51:02.000]',-0.156,0.028
'[14:51:02.004]',-0.152,0.029
'[14:51:02.008]',-0.150,0.029
'[14:51:02.012]',-0.136,0.030
'[14:51:02.016]',-0.122,0.035
'[14:51:02.020]',-0.109,0.037
'[14:51:02.024]',-0.099,0.040
'[14:51:02.028]',-0.098,0.045
'[14:51:02.032]',-0.098,0.055
'[14:51:02.036]',-0.099,0.064
'[14:51:02.040]',-0.094,0.062
'[14:51:02.044]',-0.087,0.060
'[14:51:02.048]',-0.084,0.058
'[14:51:02.052]',-0.084,0.065
'[14:51:02.056]',-0.071,0.071
'[14:51:02.060]',-0.060,0.079
'[14:51:02.064]',-0.055,0.085
'[14:51:02.068]',-0.059,0.086
'[14:51:02.072]',-0.056,0.077
'[14:51:02.076]',-0.052,0.068
'[14:51:02.080]',-0.045,0.062
'[14:51:02.084]',-0.034,0.062
'[14:51:02.088]',-0.022,0.072
'[14:51:02.092]',-0.009,0.081
'[14:51:02.096]',0.003,0.085
'[14:51:02.100]',0.000,0.077
'[14:51:02.104]',-0.016,0.066
'[14:51:02.108]',-0.026,0.055
'[14:51:02.112]',-0.026,0.050
'[14:51:02.116]',-0.016,0.054
'[14:51:02.120]',-0.007,0.056
'[14:51:02.124]',-0.010,0.059
'[14:51:02.128]',-0.022,0.061
'[14:51:02.132]',-0.035,0.062
'[14:51:02.136]',-0.036,0.055
'[14:51:02.140]',-0.040,0.037
'[14:51:02.144]',-0.036,0.020
'[14:51:02.148]',-0.033,0.003
'[14:51:02.152]',-0.028,-0.007
'[14:51:02.156]',-0.028,-0.010
'[14:51:02.160]',-0.034,-0.013
'[14:51:02.164]',-0.049,-0.018
'[14:51:02.168]',-0.071,-0.024
'[14:51:02.172]',-0.090,-0.029
'[14:51:02.176]',-0.101,-0.033
'[14:51:02.180]',-0.106,-0.033
'[14:51:02.184]',-0.106,-0.034
'[14:51:02.188]',-0.111,-0.033
'[14:51:02.192]',-0.111,-0.031
'[14:51:02.196]',-0.117,-0.030
'[14:51:02.200]',-0.119,-0.020
'[14:51:02.204]',-0.117,-0.003
'[14:51:02.208]',-0.117,0.019
'[14:51:02.212]',-0.115,0.026
'[14:51:02.216]',-0.115,0.021
'[14:51:02.220]',-0.117,0.004
'[14:51:02.224]',-0.114,-0.021
'[14:51:02.228]',-0.099,-0.037
'[14:51:02.232]',-0.081,-0.050
'[14:51:02.236]',-0.069,-0.054
'[14:51:02.240]',-0.071,-0.056
'[14:51:02.244]',-0.086,-0.052
'[14:51:02.248]',-0.109,-0.046
'[14:51:02.252]',-0.130,-0.041
'[14:51:02.256]',-0.140,-0.034
'[14:51:02.260]',-0.150,-0.026
'[14:51:02.264]',-0.155,-0.016
'[14:51:02.268]',-0.154,-0.009
'[14:51:02.272]',-0.149,-0.004
'[14:51:02.276]',-0.139,-0.003
'[14:51:02.280]',-0.133,-0.003
'[14:51:02.284]',-0.117,-0.003
'[14:51:02.288]',-0.107,0.003
'[14:51:02.292]',-0.094,0.011
'[14:51:02.296]',-0.089,0.022
'[14:51:02.300]',-0.085,0.040
'[14:51:02.304]',-0.083,0.062
'[14:51:02.308]',-0.077,0.087
'[14:51:02.312]',-0.069,0.110
'[14:51:02.316]',-0.060,0.135
'[14:51:02.320]',-0.049,0.152
'[14:51:02.324]',-0.033,0.165
'[14:51:02.328]',-0.011,0.166
'[14:51:02.332]',0.013,0.165
'[14:51:02.336]',0.037,0.158
'[14:51:02.340]',0.065,0.146
'[14:51:02.344]',0.089,0.139
'[14:51:02.348]',0.102,0.134
'[14:51:02.352]',0.109,0.131
'[14:51:02.356]',0.109,0.129
'[14:51:02.360]',0.102,0.128
'[14:51:02.364]',0.092,0.124
'[14:51:02.368]',0.085,0.119
'[14:51:02.372]',0.083,0.107
'[14:51:02.376]',0.079,0.086
'[14:51:02.380]',0.080,0.064
'[14:51:02.384]',0.077,0.046
'[14:51:02.388]',0.072,0.043
'[14:51:02.392]',0.064,0.044
'[14:51:02.396]',0.050,0.043
'[14:51:02.400]',0.031,0.037
'[14:51:02.404]',0.004,0.030
'[14:51:02.408]',-0.016,0.021
'[14:51:02.412]',-0.030,0.020
'[14:51:02.416]',-0.029,0.022
'[14:51:02.420]',-0.025,0.024
'[14:51:02.424]',-0.029,0.025
'[14:51:02.428]',-0.036,0.031
'[14:51:02.432]',-0.046,0.036
'[14:51:02.436]',-0.050,0.040
'[14:51:02.440]',-0.054,0.046
'[14:51:02.444]',-0.052,0.050
'[14:51:02.448]',-0.046,0.043
'[14:51:02.452]',-0.039,0.030
'[14:51:02.456]',-0.033,0.013
'[14:51:02.460]',-0.028,-0.003
'[14:51:02.464]',-0.019,-0.013
'[14:51:02.468]',-0.016,-0.028
'[14:51:02.472]',-0.016,-0.051
'[14:51:02.476]',-0.024,-0.071
'[14:51:02.480]',-0.039,-0.083
'[14:51:02.484]',-0.050,-0.072
'[14:51:02.488]',-0.060,-0.025
'[14:51:02.492]',-0.068,0.075
'[14:51:02.496]',-0.094,0.241
'[14:51:02.500]',-0.124,0.454
'[14:51:02.504]',-0.146,0.701
'[14:51:02.508]',-0.152,0.968
'[14:51:02.512]',-0.117,1.205
'[14:51:02.516]',-0.026,1.419
'[14:51:02.520]',0.120,1.475
'[14:51:02.524]',0.335,1.396
'[14:51:02.528]',0.583,1.175
'[14:51:02.532]',0.831,0.896
'[14:51:02.536]',1.077,0.631
'[14:51:02.540]',1.264,0.394
'[14:51:02.544]',1.395,0.241
'[14:51:02.548]',1.344,0.150
'[14:51:02.552]',1.170,0.107
'[14:51:02.556]',0.925,0.075
'[14:51:02.560]',0.637,0.043
'[14:51:02.564]',0.394,0.014
'[14:51:02.568]',0.209,-0.007
'[14:51:02.572]',0.109,-0.011
'[14:51:02.576]',0.055,-0.009
'[14:51:02.580]',0.024,-0.003
'[14:51:02.584]',-0.009,0.010
'[14:51:02.588]',-0.046,0.020
'[14:51:02.592]',-0.068,0.024
'[14:51:02.596]',-0.077,0.016
'[14:51:02.600]',-0.075,0.004
'[14:51:02.604]',-0.071,-0.011
'[14:51:02.608]',-0.062,-0.026
'[14:51:02.612]',-0.048,-0.036
'[14:51:02.616]',-0.040,-0.040
'[14:51:02.620]',-0.043,-0.035
'[14:51:02.624]',-0.050,-0.030
'[14:51:02.628]',-0.061,-0.031
'[14:51:02.632]',-0.076,-0.037
'[14:51:02.636]',-0.087,-0.046
'[14:51:02.640]',-0.090,-0.050
'[14:51:02.644]',-0.085,-0.055
'[14:51:02.648]',-0.076,-0.061
'[14:51:02.652]',-0.075,-0.070
'[14:51:02.656]',-0.079,-0.077
'[14:51:02.660]',-0.087,-0.083
'[14:51:02.664]',-0.092,-0.072
'[14:51:02.668]',-0.095,-0.060
'[14:51:02.672]',-0.102,-0.052
'[14:51:02.676]',-0.116,-0.060
'[14:51:02.680]',-0.128,-0.083
'[14:51:02.684]',-0.133,-0.113
'[14:51:02.688]',-0.129,-0.135
'[14:51:02.692]',-0.119,-0.141
'[14:51:02.696]',-0.105,-0.140
'[14:51:02.700]',-0.104,-0.130
'[14:51:02.704]',-0.125,-0.121
'[14:51:02.708]',-0.158,-0.114
'[14:51:02.712]',-0.182,-0.101
'[14:51:02.716]',-0.196,-0.084
'[14:51:02.720]',-0.198,-0.062
'[14:51:02.724]',-0.193,-0.055
'[14:51:02.728]',-0.182,-0.054
'[14:51:02.732]',-0.184,-0.058
