'Time','ECG','ECG'
'[11:45:00.288]',-0.016,0.083
'[11:45:00.292]',-0.013,0.091
'[11:45:00.296]',-0.011,0.098
'[11:45:00.300]',-0.010,0.106
'[11:45:00.304]',-0.009,0.125
'[11:45:00.308]',-0.007,0.145
'[11:45:00.312]',-0.003,0.161
'[11:45:00.316]',0.001,0.172
'[11:45:00.320]',0.001,0.186
'[11:45:00.324]',0.007,0.204
'[11:45:00.328]',0.014,0.215
'[11:45:00.332]',0.026,0.231
'[11:45:00.336]',0.040,0.241
'[11:45:00.340]',0.050,0.249
'[11:45:00.344]',0.058,0.249
'[11:45:00.348]',0.062,0.246
'[11:45:00.352]',0.072,0.241
'[11:45:00.356]',0.080,0.237
'[11:45:00.360]',0.094,0.236
'[11:45:00.364]',0.099,0.230
'[11:45:00.368]',0.100,0.225
'[11:45:00.372]',0.095,0.223
'[11:45:00.376]',0.095,0.225
'[11:45:00.380]',0.095,0.229
'[11:45:00.384]',0.089,0.228
'[11:45:00.388]',0.089,0.219
'[11:45:00.392]',0.081,0.205
'[11:45:00.396]',0.079,0.195
'[11:45:00.400]',0.079,0.180
'[11:45:00.404]',0.085,0.166
'[11:45:00.408]',0.092,0.140
'[11:45:00.412]',0.085,0.111
'[11:45:00.416]',0.080,0.084
'[11:45:00.420]',0.071,0.060
'[11:45:00.424]',0.065,0.037
'[11:45:00.428]',0.054,0.016
'[11:45:00.432]',0.037,0.004
'[11:45:00.436]',0.021,-0.001
'[11:45:00.440]',0.003,-0.003
'[11:45:00.444]',-0.016,-0.004
'[11:45:00.448]',-0.036,-0.003
'[11:45:00.452]',-0.052,-0.001
'[11:45:00.456]',-0.060,-0.009
'[11:45:00.460]',-0.062,-0.009
'[11:45:00.464]',-0.064,-0.011
'[11:45:00.468]',-0.064,-0.011
'[11:45:00.472]',-0.062,-0.010
'[11:45:00.476]',-0.066,-0.007
'[11:45:00.480]',-0.071,-0.005
'[11:45:00.484]',-0.072,-0.005
'[11:45:00.488]',-0.074,-0.001
'[11:45:00.492]',-0.075,-0.004
'[11:45:00.496]',-0.072,-0.003
'[11:45:00.500]',-0.069,-0.003
'[11:45:00.504]',-0.070,-0.003
'[11:45:00.508]',-0.072,0.000
'[11:45:00.512]',-0.072,0.007
'[11:45:00.516]',-0.072,0.016
'[11:45:00.520]',-0.074,0.018
'[11:45:00.524]',-0.075,0.016
'[11:45:00.528]',-0.074,0.014
'[11:45:00.532]',-0.071,0.014
'[11:45:00.536]',-0.069,0.018
'[11:45:00.540]',-0.066,0.022
'[11:45:00.544]',-0.065,0.030
'[11:45:00.548]',-0.064,0.034
'[11:45:00.552]',-0.066,0.034
'[11:45:00.556]',-0.069,0.031
'[11:45:00.560]',-0.065,0.025
'[11:45:00.564]',-0.061,0.033
'[11:45:00.568]',-0.060,0.059
'[11:45:00.572]',-0.056,0.092
'[11:45:00.576]',-0.055,0.098
'[11:45:00.580]',-0.056,0.048
'[11:45:00.584]',-0.062,-0.037
'[11:45:00.588]',-0.061,-0.128
'[11:45:00.592]',-0.046,-0.216
'[11:45:00.596]',-0.021,-0.323
'[11:45:00.600]',-0.006,-0.451
'[11:45:00.604]',-0.024,-0.581
'[11:45:00.608]',-0.080,-0.680
'[11:45:00.612]',-0.142,-0.748
'[11:45:00.616]',-0.200,-0.734
'[11:45:00.620]',-0.266,-0.657
'[11:45:00.624]',-0.352,-0.551
'[11:45:00.628]',-0.441,-0.446
'[11:45:00.632]',-0.521,-0.351
'[11:45:00.636]',-0.575,-0.241
'[11:45:00.640]',-0.585,-0.141
'[11:45:00.644]',-0.545,-0.059
'[11:45:00.648]',-0.475,-0.010
'[11:45:00.652]',-0.401,0.018
'[11:45:00.656]',-0.335,0.036
'[11:45:00.660]',-0.268,0.058
'[11:45:00.664]',-0.193,0.076
'[11:45:00.668]',-0.135,0.098
'[11:45:00.672]',-0.095,0.114
'[11:45:00.676]',-0.074,0.130
'[11:45:00.680]',-0.062,0.144
'[11:45:00.684]',-0.055,0.155
'[11:45:00.688]',-0.043,0.164
'[11:45:00.692]',-0.030,0.169
'[11:45:00.696]',-0.016,0.174
'[11:45:00.700]',-0.006,0.172
'[11:45:00.704]',0.005,0.179
'[11:45:00.708]',0.019,0.184
'[11:45:00.712]',0.018,0.194
'[11:45:00.716]',0.022,0.196
'[11:45:00.720]',0.019,0.194
'[11:45:00.724]',0.018,0.194
'[11:45:00.728]',0.020,0.188
'[11:45:00.732]',0.025,0.188
'[11:45:00.736]',0.033,0.184
'[11:45:00.740]',0.034,0.188
'[11:45:00.744]',0.033,0.193
'[11:45:00.748]',0.025,0.198
'[11:45:00.752]',0.024,0.201
'[11:45:00.756]',0.022,0.194
'[11:45:00.760]',0.021,0.193
'[11:45:00.764]',0.022,0.190
'[11:45:00.768]',0.030,0.194
'[11:45:00.772]',0.035,0.190
'[11:45:00.776]',0.035,0.193
'[11:45:00.780]',0.037,0.195
'[11:45:00.784]',0.036,0.196
'[11:45:00.788]',0.039,0.198
'[11:45:00.792]',0.039,0.188
'[11:45:00.796]',0.041,0.181
'[11:45:00.800]',0.044,0.169
'[11:45:00.804]',0.041,0.168
'[11:45:00.808]',0.040,0.164
'[11:45:00.812]',0.041,0.161
'[11:45:00.816]',0.040,0.155
'[11:45:00.820]',0.035,0.144
'[11:45:00.824]',0.030,0.139
'[11:45:00.828]',0.028,0.130
'[11:45:00.832]',0.028,0.125
'[11:45:00.836]',0.026,0.117
'[11:45:00.840]',0.022,0.116
'[11:45:00.844]',0.015,0.115
'[11:45:00.848]',0.009,0.114
'[11:45:00.852]',0.005,0.113
'[11:45:00.856]',-0.003,0.113
'[11:45:00.860]',-0.006,0.106
'[11:45:00.864]',-0.009,0.095
'[11:45:00.868]',-0.010,0.086
'[11:45:00.872]',-0.013,0.081
'[11:45:00.876]',-0.010,0.079
'[11:45:00.880]',-0.010,0.079
'[11:45:00.884]',-0.013,0.079
'[11:45:00.888]',-0.018,0.080
'[11:45:00.892]',-0.024,0.077
'[11:45:00.896]',-0.026,0.070
'[11:45:00.900]',-0.030,0.062
'[11:45:00.904]',-0.030,0.060
'[11:45:00.908]',-0.030,0.060
'[11:45:00.912]',-0.028,0.064
'[11:45:00.916]',-0.026,0.070
'[11:45:00.920]',-0.034,0.080
'[11:45:00.924]',-0.037,0.087
'[11:45:00.928]',-0.040,0.095
'[11:45:00.932]',-0.043,0.105
'[11:45:00.936]',-0.041,0.114
'[11:45:00.940]',-0.039,0.126
'[11:45:00.944]',-0.031,0.141
'[11:45:00.948]',-0.028,0.159
'[11:45:00.952]',-0.022,0.180
'[11:45:00.956]',-0.019,0.196
'[11:45:00.960]',-0.015,0.217
'[11:45:00.964]',-0.009,0.228
'[11:45:00.968]',0.000,0.241
'[11:45:00.972]',0.013,0.246
'[11:45:00.976]',0.028,0.255
'[11:45:00.980]',0.040,0.258
'[11:45:00.984]',0.049,0.259
'[11:45:00.988]',0.059,0.264
'[11:45:00.992]',0.065,0.261
'[11:45:00.996]',0.072,0.260
'[11:45:01.000]',0.076,0.247
'[11:45:01.004]',0.081,0.236
'[11:45:01.008]',0.086,0.226
'[11:45:01.012]',0.083,0.229
'[11:45:01.016]',0.085,0.237
'[11:45:01.020]',0.083,0.242
'[11:45:01.024]',0.080,0.246
'[11:45:01.028]',0.072,0.234
'[11:45:01.032]',0.068,0.224
'[11:45:01.036]',0.072,0.201
'[11:45:01.040]',0.075,0.180
'[11:45:01.044]',0.080,0.151
'[11:45:01.048]',0.079,0.120
'[11:45:01.052]',0.072,0.096
'[11:45:01.056]',0.061,0.071
'[11:45:01.060]',0.052,0.052
'[11:45:01.064]',0.037,0.034
'[11:45:01.068]',0.022,0.019
'[11:45:01.072]',0.005,0.003
'[11:45:01.076]',-0.014,-0.006
'[11:45:01.080]',-0.028,-0.006
'[11:45:01.084]',-0.040,-0.006
'[11:45:01.088]',-0.051,-0.005
'[11:45:01.092]',-0.062,-0.006
'[11:45:01.096]',-0.072,-0.007
'[11:45:01.100]',-0.076,-0.010
'[11:45:01.104]',-0.079,-0.013
'[11:45:01.108]',-0.075,-0.014
'[11:45:01.112]',-0.075,-0.016
'[11:45:01.116]',-0.076,-0.011
'[11:45:01.120]',-0.077,-0.009
'[11:45:01.124]',-0.081,-0.006
'[11:45:01.128]',-0.083,-0.010
'[11:45:01.132]',-0.085,-0.011
'[11:45:01.136]',-0.084,-0.014
'[11:45:01.140]',-0.084,-0.014
'[11:45:01.144]',-0.080,-0.009
'[11:45:01.148]',-0.077,0.000
'[11:45:01.152]',-0.076,0.006
'[11:45:01.156]',-0.079,0.013
'[11:45:01.160]',-0.083,0.015
'[11:45:01.164]',-0.083,0.011
'[11:45:01.168]',-0.083,0.005
'[11:45:01.172]',-0.079,0.004
'[11:45:01.176]',-0.072,0.007
'[11:45:01.180]',-0.068,0.016
'[11:45:01.184]',-0.064,0.024
'[11:45:01.188]',-0.064,0.028
'[11:45:01.192]',-0.070,0.029
'[11:45:01.196]',-0.075,0.028
'[11:45:01.200]',-0.075,0.035
'[11:45:01.204]',-0.068,0.064
'[11:45:01.208]',-0.060,0.099
'[11:45:01.212]',-0.055,0.107
'[11:45:01.216]',-0.052,0.069
'[11:45:01.220]',-0.059,0.000
'[11:45:01.224]',-0.056,-0.079
'[11:45:01.228]',-0.040,-0.163
'[11:45:01.232]',-0.016,-0.282
'[11:45:01.236]',0.003,-0.424
'[11:45:01.240]',-0.013,-0.562
'[11:45:01.244]',-0.050,-0.666
'[11:45:01.248]',-0.102,-0.721
'[11:45:01.252]',-0.158,-0.721
'[11:45:01.256]',-0.225,-0.659
'[11:45:01.260]',-0.320,-0.566
'[11:45:01.264]',-0.410,-0.464
'[11:45:01.268]',-0.491,-0.366
'[11:45:01.272]',-0.541,-0.265
'[11:45:01.276]',-0.556,-0.179
'[11:45:01.280]',-0.534,-0.113
'[11:45:01.284]',-0.475,-0.070
'[11:45:01.288]',-0.412,-0.035
'[11:45:01.292]',-0.347,-0.007
'[11:45:01.296]',-0.281,0.024
'[11:45:01.300]',-0.217,0.046
'[11:45:01.304]',-0.166,0.062
'[11:45:01.308]',-0.130,0.074
'[11:45:01.312]',-0.106,0.086
'[11:45:01.316]',-0.085,0.100
'[11:45:01.320]',-0.065,0.109
'[11:45:01.324]',-0.050,0.114
'[11:45:01.328]',-0.040,0.115
'[11:45:01.332]',-0.031,0.117
'[11:45:01.336]',-0.018,0.121
'[11:45:01.340]',-0.011,0.134
'[11:45:01.344]',-0.004,0.144
'[11:45:01.348]',-0.004,0.152
'[11:45:01.352]',0.000,0.158
'[11:45:01.356]',0.003,0.159
'[11:45:01.360]',0.009,0.164
'[11:45:01.364]',0.015,0.164
'[11:45:01.368]',0.020,0.163
'[11:45:01.372]',0.024,0.150
'[11:45:01.376]',0.025,0.145
'[11:45:01.380]',0.026,0.147
'[11:45:01.384]',0.026,0.156
'[11:45:01.388]',0.030,0.166
'[11:45:01.392]',0.024,0.171
'[11:45:01.396]',0.019,0.175
'[11:45:01.400]',0.015,0.165
'[11:45:01.404]',0.015,0.160
'[11:45:01.408]',0.020,0.147
'[11:45:01.412]',0.026,0.145
'[11:45:01.416]',0.034,0.142
'[11:45:01.420]',0.035,0.142
'[11:45:01.424]',0.034,0.141
'[11:45:01.428]',0.025,0.131
'[11:45:01.432]',0.020,0.116
'[11:45:01.436]',0.018,0.098
'[11:45:01.440]',0.019,0.092
'[11:45:01.444]',0.020,0.090
'[11:45:01.448]',0.022,0.086
'[11:45:01.452]',0.022,0.081
'[11:45:01.456]',0.011,0.075
'[11:45:01.460]',0.005,0.069
'[11:45:01.464]',0.001,0.065
'[11:45:01.468]',0.000,0.059
'[11:45:01.472]',-0.001,0.049
'[11:45:01.476]',-0.003,0.043
'[11:45:01.480]',-0.005,0.036
'[11:45:01.484]',-0.010,0.030
'[11:45:01.488]',-0.014,0.028
'[11:45:01.492]',-0.019,0.025
'[11:45:01.496]',-0.021,0.024
'[11:45:01.500]',-0.028,0.016
'[11:45:01.504]',-0.031,0.011
'[11:45:01.508]',-0.035,0.010
'[11:45:01.512]',-0.034,0.003
'[11:45:01.516]',-0.035,-0.006
'[11:45:01.520]',-0.040,-0.015
'[11:45:01.524]',-0.044,-0.018
'[11:45:01.528]',-0.049,-0.011
'[11:45:01.532]',-0.050,-0.005
'[11:45:01.536]',-0.052,-0.005
'[11:45:01.540]',-0.058,-0.011
'[11:45:01.544]',-0.058,-0.016
'[11:45:01.548]',-0.065,-0.019
'[11:45:01.552]',-0.062,-0.016
'[11:45:01.556]',-0.058,-0.009
'[11:45:01.560]',-0.055,0.003
'[11:45:01.564]',-0.060,0.010
'[11:45:01.568]',-0.062,0.016
'[11:45:01.572]',-0.061,0.019
'[11:45:01.576]',-0.064,0.022
'[11:45:01.580]',-0.060,0.031
'[11:45:01.584]',-0.056,0.043
'[11:45:01.588]',-0.048,0.060
'[11:45:01.592]',-0.043,0.072
'[11:45:01.596]',-0.040,0.095
'[11:45:01.600]',-0.037,0.111
'[11:45:01.604]',-0.033,0.122
'[11:45:01.608]',-0.025,0.125
'[11:45:01.612]',-0.020,0.133
'[11:45:01.616]',-0.010,0.141
'[11:45:01.620]',0.004,0.152
'[11:45:01.624]',0.019,0.164
'[11:45:01.628]',0.026,0.165
'[11:45:01.632]',0.034,0.171
'[11:45:01.636]',0.041,0.176
'[11:45:01.640]',0.046,0.181
'[11:45:01.644]',0.054,0.169
'[11:45:01.648]',0.060,0.152
'[11:45:01.652]',0.066,0.145
'[11:45:01.656]',0.066,0.144
'[11:45:01.660]',0.074,0.154
'[11:45:01.664]',0.079,0.163
'[11:45:01.668]',0.075,0.168
'[11:45:01.672]',0.065,0.152
'[11:45:01.676]',0.058,0.135
'[11:45:01.680]',0.058,0.116
'[11:45:01.684]',0.065,0.099
'[11:45:01.688]',0.071,0.083
'[11:45:01.692]',0.075,0.065
'[11:45:01.696]',0.070,0.044
'[11:45:01.700]',0.058,0.018
'[11:45:01.704]',0.044,-0.001
'[11:45:01.708]',0.034,-0.018
'[11:45:01.712]',0.026,-0.040
'[11:45:01.716]',0.018,-0.059
'[11:45:01.720]',0.000,-0.069
'[11:45:01.724]',-0.011,-0.066
'[11:45:01.728]',-0.026,-0.061
'[11:45:01.732]',-0.039,-0.059
'[11:45:01.736]',-0.052,-0.062
'[11:45:01.740]',-0.065,-0.066
'[11:45:01.744]',-0.075,-0.070
'[11:45:01.748]',-0.075,-0.072
'[11:45:01.752]',-0.069,-0.071
'[11:45:01.756]',-0.065,-0.070
'[11:45:01.760]',-0.069,-0.069
'[11:45:01.764]',-0.071,-0.066
'[11:45:01.768]',-0.075,-0.061
'[11:45:01.772]',-0.076,-0.061
'[11:45:01.776]',-0.075,-0.068
'[11:45:01.780]',-0.071,-0.070
'[11:45:01.784]',-0.075,-0.068
'[11:45:01.788]',-0.072,-0.061
'[11:45:01.792]',-0.069,-0.054
'[11:45:01.796]',-0.071,-0.046
'[11:45:01.800]',-0.076,-0.043
'[11:45:01.804]',-0.079,-0.040
'[11:45:01.808]',-0.079,-0.039
'[11:45:01.812]',-0.072,-0.039
'[11:45:01.816]',-0.069,-0.041
'[11:45:01.820]',-0.069,-0.043
'[11:45:01.824]',-0.064,-0.044
'[11:45:01.828]',-0.060,-0.040
'[11:45:01.832]',-0.060,-0.036
'[11:45:01.836]',-0.060,-0.029
'[11:45:01.840]',-0.062,-0.029
'[11:45:01.844]',-0.061,-0.030
'[11:45:01.848]',-0.065,-0.014
'[11:45:01.852]',-0.062,0.019
'[11:45:01.856]',-0.060,0.045
'[11:45:01.860]',-0.056,0.040
'[11:45:01.864]',-0.056,-0.009
'[11:45:01.868]',-0.059,-0.080
'[11:45:01.872]',-0.049,-0.156
'[11:45:01.876]',-0.033,-0.266
'[11:45:01.880]',-0.005,-0.398
'[11:45:01.884]',0.000,-0.536
'[11:45:01.888]',-0.025,-0.642
'[11:45:01.892]',-0.068,-0.705
'[11:45:01.896]',-0.120,-0.750
'[11:45:01.900]',-0.177,-0.725
'[11:45:01.904]',-0.269,-0.669
'[11:45:01.908]',-0.364,-0.574
'[11:45:01.912]',-0.448,-0.485
'[11:45:01.916]',-0.504,-0.391
'[11:45:01.920]',-0.525,-0.300
'[11:45:01.924]',-0.530,-0.219
'[11:45:01.928]',-0.484,-0.151
'[11:45:01.932]',-0.427,-0.104
'[11:45:01.936]',-0.365,-0.071
'[11:45:01.940]',-0.306,-0.049
'[11:45:01.944]',-0.249,-0.028
'[11:45:01.948]',-0.190,-0.010
'[11:45:01.952]',-0.144,0.006
'[11:45:01.956]',-0.109,0.016
'[11:45:01.960]',-0.090,0.030
'[11:45:01.964]',-0.072,0.046
'[11:45:01.968]',-0.064,0.061
'[11:45:01.972]',-0.054,0.069
'[11:45:01.976]',-0.043,0.075
'[11:45:01.980]',-0.037,0.075
'[11:45:01.984]',-0.029,0.075
'[11:45:01.988]',-0.020,0.075
'[11:45:01.992]',-0.010,0.076
'[11:45:01.996]',-0.007,0.079
'[11:45:02.000]',-0.006,0.083
'[11:45:02.004]',-0.006,0.086
'[11:45:02.008]',-0.005,0.087
'[11:45:02.012]',-0.005,0.087
'[11:45:02.016]',-0.005,0.084
'[11:45:02.020]',-0.005,0.081
'[11:45:02.024]',-0.001,0.084
'[11:45:02.028]',0.000,0.089
'[11:45:02.032]',0.001,0.091
'[11:45:02.036]',0.001,0.092
'[11:45:02.040]',0.000,0.096
'[11:45:02.044]',-0.003,0.096
'[11:45:02.048]',0.000,0.096
'[11:45:02.052]',0.006,0.094
'[11:45:02.056]',0.006,0.092
'[11:45:02.060]',0.009,0.091
'[11:45:02.064]',0.013,0.089
'[11:45:02.068]',0.014,0.090
'[11:45:02.072]',0.013,0.089
'[11:45:02.076]',0.011,0.084
'[11:45:02.080]',0.015,0.075
'[11:45:02.084]',0.011,0.064
'[11:45:02.088]',0.010,0.051
'[11:45:02.092]',0.011,0.044
'[11:45:02.096]',0.013,0.041
'[11:45:02.100]',0.009,0.035
'[11:45:02.104]',0.004,0.031
'[11:45:02.108]',-0.004,0.025
'[11:45:02.112]',-0.011,0.018
'[11:45:02.116]',-0.015,0.009
'[11:45:02.120]',-0.018,0.003
'[11:45:02.124]',-0.018,0.000
'[11:45:02.128]',-0.020,-0.004
'[11:45:02.132]',-0.021,-0.005
'[11:45:02.136]',-0.028,-0.007
'[11:45:02.140]',-0.034,-0.014
'[11:45:02.144]',-0.035,-0.021
'[11:45:02.148]',-0.041,-0.029
'[11:45:02.152]',-0.041,-0.036
'[11:45:02.156]',-0.041,-0.041
'[11:45:02.160]',-0.044,-0.045
'[11:45:02.164]',-0.051,-0.044
'[11:45:02.168]',-0.056,-0.044
'[11:45:02.172]',-0.055,-0.041
'[11:45:02.176]',-0.064,-0.040
'[11:45:02.180]',-0.066,-0.040
'[11:45:02.184]',-0.068,-0.044
'[11:45:02.188]',-0.066,-0.049
'[11:45:02.192]',-0.065,-0.049
'[11:45:02.196]',-0.064,-0.046
'[11:45:02.200]',-0.060,-0.040
'[11:45:02.204]',-0.062,-0.035
'[11:45:02.208]',-0.064,-0.030
'[11:45:02.212]',-0.069,-0.024
'[11:45:02.216]',-0.070,-0.020
'[11:45:02.220]',-0.068,-0.015
'[11:45:02.224]',-0.065,-0.006
'[11:45:02.228]',-0.065,0.004
'[11:45:02.232]',-0.061,0.019
'[11:45:02.236]',-0.058,0.031
'[11:45:02.240]',-0.058,0.048
'[11:45:02.244]',-0.055,0.068
'[11:45:02.248]',-0.049,0.084
'[11:45:02.252]',-0.041,0.100
'[11:45:02.256]',-0.033,0.111
'[11:45:02.260]',-0.025,0.122
'[11:45:02.264]',-0.016,0.128
'[11:45:02.268]',-0.005,0.133
'[11:45:02.272]',0.004,0.133
'[11:45:02.276]',0.013,0.141
'[11:45:02.280]',0.019,0.146
'[11:45:02.284]',0.026,0.149
'[11:45:02.288]',0.033,0.147
'[11:45:02.292]',0.036,0.144
'[11:45:02.296]',0.043,0.138
'[11:45:02.300]',0.045,0.131
'[11:45:02.304]',0.048,0.135
'[11:45:02.308]',0.045,0.139
'[11:45:02.312]',0.046,0.142
'[11:45:02.316]',0.048,0.139
'[11:45:02.320]',0.044,0.130
'[11:45:02.324]',0.043,0.115
'[11:45:02.328]',0.041,0.098
'[11:45:02.332]',0.046,0.076
'[11:45:02.336]',0.046,0.052
'[11:45:02.340]',0.045,0.033
'[11:45:02.344]',0.043,0.014
'[11:45:02.348]',0.035,-0.010
'[11:45:02.352]',0.028,-0.031
'[11:45:02.356]',0.014,-0.049
'[11:45:02.360]',0.001,-0.062
'[11:45:02.364]',-0.010,-0.066
'[11:45:02.368]',-0.024,-0.068
'[11:45:02.372]',-0.041,-0.064
'[11:45:02.376]',-0.052,-0.064
'[11:45:02.380]',-0.056,-0.068
'[11:45:02.384]',-0.069,-0.072
'[11:45:02.388]',-0.075,-0.077
'[11:45:02.392]',-0.076,-0.079
'[11:45:02.396]',-0.074,-0.077
'[11:45:02.400]',-0.076,-0.071
'[11:45:02.404]',-0.077,-0.065
'[11:45:02.408]',-0.079,-0.056
'[11:45:02.412]',-0.084,-0.054
'[11:45:02.416]',-0.085,-0.052
'[11:45:02.420]',-0.086,-0.054
'[11:45:02.424]',-0.084,-0.050
'[11:45:02.428]',-0.077,-0.049
'[11:45:02.432]',-0.076,-0.046
'[11:45:02.436]',-0.075,-0.040
'[11:45:02.440]',-0.075,-0.035
'[11:45:02.444]',-0.074,-0.026
'[11:45:02.448]',-0.077,-0.024
'[11:45:02.452]',-0.077,-0.022
'[11:45:02.456]',-0.077,-0.026
'[11:45:02.460]',-0.076,-0.028
'[11:45:02.464]',-0.075,-0.025
'[11:45:02.468]',-0.070,-0.020
'[11:45:02.472]',-0.062,-0.014
'[11:45:02.476]',-0.068,-0.010
'[11:45:02.480]',-0.072,-0.009
'[11:45:02.484]',-0.076,-0.014
'[11:45:02.488]',-0.075,-0.021
'[11:45:02.492]',-0.075,-0.025
'[11:45:02.496]',-0.072,-0.005
'[11:45:02.500]',-0.062,0.021
'[11:45:02.504]',-0.062,0.020
'[11:45:02.508]',-0.062,-0.026
'[11:45:02.512]',-0.070,-0.101
'[11:45:02.516]',-0.075,-0.172
'[11:45:02.520]',-0.062,-0.260
'[11:45:02.524]',-0.044,-0.370
'[11:45:02.528]',-0.036,-0.490
'[11:45:02.532]',-0.056,-0.608
'[11:45:02.536]',-0.100,-0.680
'[11:45:02.540]',-0.155,-0.738
'[11:45:02.544]',-0.205,-0.708
'[11:45:02.548]',-0.275,-0.635
'[11:45:02.552]',-0.356,-0.529
'[11:45:02.556]',-0.435,-0.435
'[11:45:02.560]',-0.501,-0.354
'[11:45:02.564]',-0.535,-0.256
'[11:45:02.568]',-0.546,-0.176
'[11:45:02.572]',-0.500,-0.109
'[11:45:02.576]',-0.434,-0.066
'[11:45:02.580]',-0.380,-0.034
'[11:45:02.584]',-0.323,-0.011
'[11:45:02.588]',-0.266,0.007
'[11:45:02.592]',-0.205,0.028
'[11:45:02.596]',-0.156,0.045
'[11:45:02.600]',-0.119,0.064
'[11:45:02.604]',-0.096,0.081
'[11:45:02.608]',-0.080,0.096
'[11:45:02.612]',-0.066,0.105
'[11:45:02.616]',-0.051,0.110
'[11:45:02.620]',-0.043,0.111
'[11:45:02.624]',-0.029,0.113
'[11:45:02.628]',-0.016,0.115
'[11:45:02.632]',-0.007,0.124
'[11:45:02.636]',-0.005,0.133
'[11:45:02.640]',-0.001,0.141
'[11:45:02.644]',-0.003,0.146
'[11:45:02.648]',-0.003,0.145
'[11:45:02.652]',-0.003,0.141
'[11:45:02.656]',-0.001,0.138
'[11:45:02.660]',0.005,0.139
'[11:45:02.664]',0.010,0.140
'[11:45:02.668]',0.014,0.144
'[11:45:02.672]',0.015,0.147
'[11:45:02.676]',0.015,0.150
'[11:45:02.680]',0.016,0.150
'[11:45:02.684]',0.014,0.150
'[11:45:02.688]',0.020,0.146
'[11:45:02.692]',0.022,0.144
'[11:45:02.696]',0.028,0.144
'[11:45:02.700]',0.030,0.142
'[11:45:02.704]',0.033,0.144
'[11:45:02.708]',0.039,0.145
'[11:45:02.712]',0.033,0.147
'[11:45:02.716]',0.033,0.146
'[11:45:02.720]',0.030,0.145
'[11:45:02.724]',0.031,0.145
'[11:45:02.728]',0.035,0.134
'[11:45:02.732]',0.039,0.129
'[11:45:02.736]',0.040,0.121
'[11:45:02.740]',0.035,0.116
'[11:45:02.744]',0.031,0.113
'[11:45:02.748]',0.026,0.109
'[11:45:02.752]',0.022,0.102
'[11:45:02.756]',0.019,0.090
'[11:45:02.760]',0.015,0.080
'[11:45:02.764]',0.009,0.070
'[11:45:02.768]',0.007,0.069
'[11:45:02.772]',0.005,0.065
'[11:45:02.776]',0.000,0.061
'[11:45:02.780]',-0.005,0.058
'[11:45:02.784]',-0.014,0.051
'[11:45:02.788]',-0.018,0.046
'[11:45:02.792]',-0.019,0.039
