'Time','ECG','ECG'
'[12:00:00.796]',0.235,0.140
'[12:00:00.800]',0.250,0.150
'[12:00:00.804]',0.260,0.155
'[12:00:00.808]',0.280,0.135
'[12:00:00.812]',0.295,0.110
'[12:00:00.816]',0.305,0.095
'[12:00:00.820]',0.285,0.095
'[12:00:00.824]',0.305,0.085
'[12:00:00.828]',0.310,0.065
'[12:00:00.832]',0.315,0.055
'[12:00:00.836]',0.285,0.055
'[12:00:00.840]',0.260,0.050
'[12:00:00.844]',0.255,0.035
'[12:00:00.848]',0.235,0.020
'[12:00:00.852]',0.190,0.000
'[12:00:00.856]',0.140,-0.015
'[12:00:00.860]',0.135,-0.025
'[12:00:00.864]',0.135,-0.025
'[12:00:00.868]',0.130,-0.020
'[12:00:00.872]',0.100,-0.020
'[12:00:00.876]',0.060,-0.020
'[12:00:00.880]',0.040,-0.015
'[12:00:00.884]',0.000,-0.010
'[12:00:00.888]',-0.010,-0.010
'[12:00:00.892]',-0.010,-0.025
'[12:00:00.896]',0.025,-0.035
'[12:00:00.900]',0.050,-0.040
'[12:00:00.904]',0.075,-0.035
'[12:00:00.908]',0.105,-0.035
'[12:00:00.912]',0.085,-0.020
'[12:00:00.916]',0.050,0.000
'[12:00:00.920]',0.000,0.015
'[12:00:00.924]',-0.015,0.025
'[12:00:00.928]',0.000,0.010
'[12:00:00.932]',0.020,0.010
'[12:00:00.936]',0.035,0.005
'[12:00:00.940]',0.085,0.025
'[12:00:00.944]',0.155,0.075
'[12:00:00.948]',0.145,0.135
'[12:00:00.952]',0.115,0.205
'[12:00:00.956]',0.080,0.265
'[12:00:00.960]',0.075,0.295
'[12:00:00.964]',0.120,0.290
'[12:00:00.968]',0.225,0.240
'[12:00:00.972]',0.360,0.140
'[12:00:00.976]',0.520,0.000
'[12:00:00.980]',0.680,-0.115
'[12:00:00.984]',0.760,-0.215
'[12:00:00.988]',0.785,-0.270
'[12:00:00.992]',0.675,-0.300
'[12:00:00.996]',0.500,-0.300
'[12:00:01.000]',0.250,-0.275
'[12:00:01.004]',-0.060,-0.270
'[12:00:01.008]',-0.290,-0.265
'[12:00:01.012]',-0.455,-0.280
'[12:00:01.016]',-0.540,-0.270
'[12:00:01.020]',-0.550,-0.265
'[12:00:01.024]',-0.495,-0.260
'[12:00:01.028]',-0.435,-0.250
'[12:00:01.032]',-0.430,-0.250
'[12:00:01.036]',-0.430,-0.245
'[12:00:01.040]',-0.435,-0.245
'[12:00:01.044]',-0.410,-0.235
'[12:00:01.048]',-0.380,-0.260
'[12:00:01.052]',-0.345,-0.265
'[12:00:01.056]',-0.320,-0.285
'[12:00:01.060]',-0.300,-0.290
'[12:00:01.064]',-0.275,-0.270
'[12:00:01.068]',-0.275,-0.260
'[12:00:01.072]',-0.290,-0.250
'[12:00:01.076]',-0.320,-0.250
'[12:00:01.080]',-0.360,-0.255
'[12:00:01.084]',-0.385,-0.270
'[12:00:01.088]',-0.370,-0.290
'[12:00:01.092]',-0.350,-0.305
'[12:00:01.096]',-0.330,-0.315
'[12:00:01.100]',-0.295,-0.300
'[12:00:01.104]',-0.285,-0.285
'[12:00:01.108]',-0.320,-0.270
'[12:00:01.112]',-0.380,-0.275
'[12:00:01.116]',-0.440,-0.280
'[12:00:01.120]',-0.480,-0.295
'[12:00:01.124]',-0.460,-0.310
'[12:00:01.128]',-0.430,-0.315
'[12:00:01.132]',-0.415,-0.315
'[12:00:01.136]',-0.400,-0.310
'[12:00:01.140]',-0.395,-0.330
'[12:00:01.144]',-0.435,-0.340
'[12:00:01.148]',-0.480,-0.360
'[12:00:01.152]',-0.515,-0.375
'[12:00:01.156]',-0.505,-0.390
'[12:00:01.160]',-0.490,-0.390
'[12:00:01.164]',-0.485,-0.390
'[12:00:01.168]',-0.515,-0.400
'[12:00:01.172]',-0.555,-0.410
'[12:00:01.176]',-0.605,-0.425
'[12:00:01.180]',-0.655,-0.430
'[12:00:01.184]',-0.695,-0.420
'[12:00:01.188]',-0.685,-0.430
'[12:00:01.192]',-0.670,-0.435
'[12:00:01.196]',-0.685,-0.450
'[12:00:01.200]',-0.690,-0.460
'[12:00:01.204]',-0.695,-0.455
'[12:00:01.208]',-0.680,-0.450
'[12:00:01.212]',-0.710,-0.455
'[12:00:01.216]',-0.745,-0.470
'[12:00:01.220]',-0.785,-0.495
'[12:00:01.224]',-0.815,-0.520
'[12:00:01.228]',-0.800,-0.525
'[12:00:01.232]',-0.795,-0.520
'[12:00:01.236]',-0.795,-0.515
'[12:00:01.240]',-0.845,-0.520
'[12:00:01.244]',-0.905,-0.510
'[12:00:01.248]',-0.980,-0.515
'[12:00:01.252]',-1.020,-0.510
'[12:00:01.256]',-0.980,-0.540
'[12:00:01.260]',-0.950,-0.560
'[12:00:01.264]',-0.925,-0.540
'[12:00:01.268]',-0.935,-0.545
'[12:00:01.272]',-0.935,-0.530
'[12:00:01.276]',-0.975,-0.520
'[12:00:01.280]',-1.025,-0.515
'[12:00:01.284]',-1.070,-0.535
'[12:00:01.288]',-1.095,-0.540
'[12:00:01.292]',-1.050,-0.530
'[12:00:01.296]',-1.025,-0.520
'[12:00:01.300]',-0.985,-0.495
'[12:00:01.304]',-1.000,-0.500
'[12:00:01.308]',-1.020,-0.485
'[12:00:01.312]',-1.050,-0.480
'[12:00:01.316]',-1.070,-0.465
'[12:00:01.320]',-1.025,-0.440
'[12:00:01.324]',-1.000,-0.405
'[12:00:01.328]',-0.965,-0.360
'[12:00:01.332]',-0.970,-0.340
'[12:00:01.336]',-0.960,-0.310
'[12:00:01.340]',-0.945,-0.300
'[12:00:01.344]',-0.895,-0.275
'[12:00:01.348]',-0.835,-0.280
'[12:00:01.352]',-0.780,-0.290
'[12:00:01.356]',-0.710,-0.295
'[12:00:01.360]',-0.650,-0.270
'[12:00:01.364]',-0.585,-0.230
'[12:00:01.368]',-0.550,-0.205
'[12:00:01.372]',-0.530,-0.200
'[12:00:01.376]',-0.565,-0.210
'[12:00:01.380]',-0.605,-0.215
'[12:00:01.384]',-0.585,-0.210
'[12:00:01.388]',-0.500,-0.200
'[12:00:01.392]',-0.410,-0.185
'[12:00:01.396]',-0.395,-0.180
'[12:00:01.400]',-0.410,-0.165
'[12:00:01.404]',-0.420,-0.160
'[12:00:01.408]',-0.405,-0.145
'[12:00:01.412]',-0.400,-0.140
'[12:00:01.416]',-0.390,-0.135
'[12:00:01.420]',-0.400,-0.125
'[12:00:01.424]',-0.375,-0.125
'[12:00:01.428]',-0.340,-0.120
'[12:00:01.432]',-0.295,-0.115
'[12:00:01.436]',-0.265,-0.115
'[12:00:01.440]',-0.260,-0.110
'[12:00:01.444]',-0.265,-0.100
'[12:00:01.448]',-0.290,-0.100
'[12:00:01.452]',-0.305,-0.100
'[12:00:01.456]',-0.285,-0.090
'[12:00:01.460]',-0.265,-0.080
'[12:00:01.464]',-0.240,-0.085
'[12:00:01.468]',-0.240,-0.085
'[12:00:01.472]',-0.240,-0.070
'[12:00:01.476]',-0.240,-0.055
'[12:00:01.480]',-0.220,-0.040
'[12:00:01.484]',-0.225,-0.040
'[12:00:01.488]',-0.225,-0.050
'[12:00:01.492]',-0.200,-0.070
'[12:00:01.496]',-0.155,-0.095
'[12:00:01.500]',-0.115,-0.090
'[12:00:01.504]',-0.080,-0.090
'[12:00:01.508]',-0.060,-0.070
'[12:00:01.512]',-0.110,-0.060
'[12:00:01.516]',-0.160,-0.065
'[12:00:01.520]',-0.185,-0.075
'[12:00:01.524]',-0.195,-0.085
'[12:00:01.528]',-0.165,-0.095
'[12:00:01.532]',-0.120,-0.095
'[12:00:01.536]',-0.090,-0.090
'[12:00:01.540]',-0.145,-0.090
'[12:00:01.544]',-0.195,-0.090
'[12:00:01.548]',-0.250,-0.090
'[12:00:01.552]',-0.265,-0.090
'[12:00:01.556]',-0.250,-0.110
'[12:00:01.560]',-0.220,-0.120
'[12:00:01.564]',-0.205,-0.120
'[12:00:01.568]',-0.210,-0.140
'[12:00:01.572]',-0.215,-0.145
'[12:00:01.576]',-0.245,-0.150
'[12:00:01.580]',-0.250,-0.135
'[12:00:01.584]',-0.260,-0.140
'[12:00:01.588]',-0.275,-0.130
'[12:00:01.592]',-0.295,-0.140
'[12:00:01.596]',-0.310,-0.155
'[12:00:01.600]',-0.310,-0.170
'[12:00:01.604]',-0.320,-0.175
'[12:00:01.608]',-0.305,-0.170
'[12:00:01.612]',-0.290,-0.165
'[12:00:01.616]',-0.320,-0.160
'[12:00:01.620]',-0.365,-0.165
'[12:00:01.624]',-0.395,-0.155
'[12:00:01.628]',-0.380,-0.150
'[12:00:01.632]',-0.365,-0.170
'[12:00:01.636]',-0.340,-0.180
'[12:00:01.640]',-0.335,-0.200
'[12:00:01.644]',-0.360,-0.190
'[12:00:01.648]',-0.360,-0.200
'[12:00:01.652]',-0.345,-0.200
'[12:00:01.656]',-0.345,-0.190
'[12:00:01.660]',-0.385,-0.190
'[12:00:01.664]',-0.435,-0.205
'[12:00:01.668]',-0.465,-0.215
'[12:00:01.672]',-0.455,-0.215
'[12:00:01.676]',-0.445,-0.210
'[12:00:01.680]',-0.435,-0.205
'[12:00:01.684]',-0.435,-0.205
'[12:00:01.688]',-0.425,-0.210
'[12:00:01.692]',-0.420,-0.205
'[12:00:01.696]',-0.420,-0.205
'[12:00:01.700]',-0.415,-0.215
'[12:00:01.704]',-0.425,-0.220
'[12:00:01.708]',-0.445,-0.215
'[12:00:01.712]',-0.455,-0.220
'[12:00:01.716]',-0.440,-0.220
'[12:00:01.720]',-0.445,-0.220
'[12:00:01.724]',-0.435,-0.215
'[12:00:01.728]',-0.440,-0.195
'[12:00:01.732]',-0.450,-0.180
'[12:00:01.736]',-0.470,-0.185
'[12:00:01.740]',-0.490,-0.190
'[12:00:01.744]',-0.510,-0.200
'[12:00:01.748]',-0.515,-0.200
'[12:00:01.752]',-0.480,-0.190
'[12:00:01.756]',-0.425,-0.160
'[12:00:01.760]',-0.415,-0.140
'[12:00:01.764]',-0.420,-0.140
'[12:00:01.768]',-0.445,-0.150
'[12:00:01.772]',-0.465,-0.150
'[12:00:01.776]',-0.470,-0.150
'[12:00:01.780]',-0.430,-0.140
'[12:00:01.784]',-0.385,-0.130
'[12:00:01.788]',-0.350,-0.115
'[12:00:01.792]',-0.345,-0.120
'[12:00:01.796]',-0.350,-0.125
'[12:00:01.800]',-0.360,-0.125
'[12:00:01.804]',-0.345,-0.130
'[12:00:01.808]',-0.330,-0.125
'[12:00:01.812]',-0.345,-0.125
'[12:00:01.816]',-0.325,-0.115
'[12:00:01.820]',-0.320,-0.100
'[12:00:01.824]',-0.340,-0.080
'[12:00:01.828]',-0.345,-0.085
'[12:00:01.832]',-0.345,-0.100
'[12:00:01.836]',-0.315,-0.120
'[12:00:01.840]',-0.320,-0.135
'[12:00:01.844]',-0.290,-0.140
'[12:00:01.848]',-0.260,-0.140
'[12:00:01.852]',-0.250,-0.130
'[12:00:01.856]',-0.260,-0.145
'[12:00:01.860]',-0.300,-0.145
'[12:00:01.864]',-0.325,-0.145
'[12:00:01.868]',-0.360,-0.150
'[12:00:01.872]',-0.385,-0.160
'[12:00:01.876]',-0.410,-0.160
'[12:00:01.880]',-0.420,-0.155
'[12:00:01.884]',-0.415,-0.175
'[12:00:01.888]',-0.415,-0.170
'[12:00:01.892]',-0.415,-0.180
'[12:00:01.896]',-0.420,-0.190
'[12:00:01.900]',-0.445,-0.185
'[12:00:01.904]',-0.500,-0.170
'[12:00:01.908]',-0.510,-0.150
'[12:00:01.912]',-0.520,-0.145
'[12:00:01.916]',-0.535,-0.130
'[12:00:01.920]',-0.555,-0.130
'[12:00:01.924]',-0.550,-0.125
'[12:00:01.928]',-0.505,-0.115
'[12:00:01.932]',-0.475,-0.125
'[12:00:01.936]',-0.455,-0.120
'[12:00:01.940]',-0.445,-0.115
'[12:00:01.944]',-0.445,-0.100
'[12:00:01.948]',-0.455,-0.085
'[12:00:01.952]',-0.460,-0.060
'[12:00:01.956]',-0.470,-0.050
'[12:00:01.960]',-0.485,-0.055
'[12:00:01.964]',-0.495,-0.045
'[12:00:01.968]',-0.485,-0.020
'[12:00:01.972]',-0.435,0.025
'[12:00:01.976]',-0.375,0.075
'[12:00:01.980]',-0.350,0.135
'[12:00:01.984]',-0.350,0.195
'[12:00:01.988]',-0.320,0.220
'[12:00:01.992]',-0.265,0.205
'[12:00:01.996]',-0.185,0.120
'[12:00:02.000]',-0.050,0.005
'[12:00:02.004]',0.095,-0.105
'[12:00:02.008]',0.265,-0.200
'[12:00:02.012]',0.370,-0.270
'[12:00:02.016]',0.340,-0.305
'[12:00:02.020]',0.170,-0.320
'[12:00:02.024]',-0.090,-0.310
'[12:00:02.028]',-0.385,-0.295
'[12:00:02.032]',-0.630,-0.265
'[12:00:02.036]',-0.815,-0.230
'[12:00:02.040]',-0.925,-0.210
'[12:00:02.044]',-0.965,-0.205
'[12:00:02.048]',-0.970,-0.205
'[12:00:02.052]',-0.920,-0.200
'[12:00:02.056]',-0.825,-0.195
'[12:00:02.060]',-0.740,-0.180
'[12:00:02.064]',-0.675,-0.170
'[12:00:02.068]',-0.665,-0.165
'[12:00:02.072]',-0.670,-0.145
'[12:00:02.076]',-0.710,-0.150
'[12:00:02.080]',-0.710,-0.160
'[12:00:02.084]',-0.690,-0.165
'[12:00:02.088]',-0.665,-0.160
'[12:00:02.092]',-0.625,-0.160
'[12:00:02.096]',-0.595,-0.165
'[12:00:02.100]',-0.590,-0.175
'[12:00:02.104]',-0.635,-0.190
'[12:00:02.108]',-0.670,-0.190
'[12:00:02.112]',-0.675,-0.195
'[12:00:02.116]',-0.650,-0.180
'[12:00:02.120]',-0.615,-0.165
'[12:00:02.124]',-0.635,-0.160
'[12:00:02.128]',-0.665,-0.165
'[12:00:02.132]',-0.695,-0.175
'[12:00:02.136]',-0.685,-0.175
'[12:00:02.140]',-0.695,-0.185
'[12:00:02.144]',-0.685,-0.200
'[12:00:02.148]',-0.670,-0.200
'[12:00:02.152]',-0.675,-0.190
'[12:00:02.156]',-0.685,-0.180
'[12:00:02.160]',-0.700,-0.180
'[12:00:02.164]',-0.705,-0.190
'[12:00:02.168]',-0.760,-0.205
'[12:00:02.172]',-0.780,-0.210
'[12:00:02.176]',-0.785,-0.220
'[12:00:02.180]',-0.770,-0.205
'[12:00:02.184]',-0.745,-0.205
'[12:00:02.188]',-0.770,-0.200
'[12:00:02.192]',-0.805,-0.185
'[12:00:02.196]',-0.845,-0.185
'[12:00:02.200]',-0.860,-0.195
'[12:00:02.204]',-0.865,-0.205
'[12:00:02.208]',-0.840,-0.200
'[12:00:02.212]',-0.795,-0.215
'[12:00:02.216]',-0.765,-0.225
'[12:00:02.220]',-0.755,-0.240
'[12:00:02.224]',-0.780,-0.260
'[12:00:02.228]',-0.800,-0.270
'[12:00:02.232]',-0.850,-0.285
'[12:00:02.236]',-0.860,-0.280
'[12:00:02.240]',-0.860,-0.290
'[12:00:02.244]',-0.865,-0.280
'[12:00:02.248]',-0.895,-0.280
'[12:00:02.252]',-0.930,-0.270
'[12:00:02.256]',-0.950,-0.275
'[12:00:02.260]',-0.970,-0.305
'[12:00:02.264]',-0.970,-0.325
'[12:00:02.268]',-0.985,-0.340
'[12:00:02.272]',-1.000,-0.325
'[12:00:02.276]',-0.985,-0.325
'[12:00:02.280]',-0.980,-0.330
'[12:00:02.284]',-1.020,-0.325
'[12:00:02.288]',-1.095,-0.340
'[12:00:02.292]',-1.140,-0.345
'[12:00:02.296]',-1.140,-0.345
'[12:00:02.300]',-1.095,-0.335
'[12:00:02.304]',-1.080,-0.330
'[12:00:02.308]',-1.090,-0.320
'[12:00:02.312]',-1.115,-0.310
'[12:00:02.316]',-1.130,-0.290
'[12:00:02.320]',-1.145,-0.265
'[12:00:02.324]',-1.140,-0.250
'[12:00:02.328]',-1.105,-0.240
'[12:00:02.332]',-1.085,-0.225
'[12:00:02.336]',-1.075,-0.200
'[12:00:02.340]',-1.040,-0.180
'[12:00:02.344]',-0.970,-0.145
'[12:00:02.348]',-0.930,-0.120
'[12:00:02.352]',-0.910,-0.110
'[12:00:02.356]',-0.895,-0.110
'[12:00:02.360]',-0.880,-0.115
'[12:00:02.364]',-0.830,-0.110
'[12:00:02.368]',-0.770,-0.080
'[12:00:02.372]',-0.690,-0.040
'[12:00:02.376]',-0.665,-0.010
'[12:00:02.380]',-0.660,0.010
'[12:00:02.384]',-0.675,0.015
'[12:00:02.388]',-0.680,0.035
'[12:00:02.392]',-0.630,0.040
'[12:00:02.396]',-0.540,0.070
'[12:00:02.400]',-0.460,0.095
'[12:00:02.404]',-0.440,0.100
'[12:00:02.408]',-0.430,0.105
'[12:00:02.412]',-0.415,0.110
'[12:00:02.416]',-0.360,0.130
'[12:00:02.420]',-0.300,0.120
'[12:00:02.424]',-0.260,0.125
'[12:00:02.428]',-0.245,0.130
'[12:00:02.432]',-0.235,0.150
'[12:00:02.436]',-0.235,0.160
'[12:00:02.440]',-0.255,0.170
'[12:00:02.444]',-0.255,0.185
'[12:00:02.448]',-0.245,0.195
'[12:00:02.452]',-0.235,0.210
'[12:00:02.456]',-0.205,0.220
'[12:00:02.460]',-0.190,0.230
'[12:00:02.464]',-0.160,0.245
'[12:00:02.468]',-0.160,0.255
'[12:00:02.472]',-0.150,0.265
'[12:00:02.476]',-0.115,0.285
'[12:00:02.480]',-0.075,0.315
'[12:00:02.484]',-0.030,0.315
'[12:00:02.488]',0.010,0.315
'[12:00:02.492]',0.025,0.315
'[12:00:02.496]',0.005,0.320
'[12:00:02.500]',0.015,0.330
'[12:00:02.504]',0.055,0.345
'[12:00:02.508]',0.090,0.350
'[12:00:02.512]',0.110,0.365
'[12:00:02.516]',0.120,0.365
'[12:00:02.520]',0.145,0.355
'[12:00:02.524]',0.175,0.340
'[12:00:02.528]',0.170,0.325
'[12:00:02.532]',0.165,0.335
'[12:00:02.536]',0.185,0.350
'[12:00:02.540]',0.210,0.360
'[12:00:02.544]',0.215,0.360
'[12:00:02.548]',0.175,0.355
'[12:00:02.552]',0.150,0.340
'[12:00:02.556]',0.140,0.330
'[12:00:02.560]',0.160,0.335
'[12:00:02.564]',0.170,0.335
'[12:00:02.568]',0.175,0.340
'[12:00:02.572]',0.140,0.330
'[12:00:02.576]',0.095,0.335
'[12:00:02.580]',0.095,0.345
'[12:00:02.584]',0.090,0.335
'[12:00:02.588]',0.090,0.310
'[12:00:02.592]',0.070,0.275
'[12:00:02.596]',0.035,0.275
'[12:00:02.600]',0.005,0.325
'[12:00:02.604]',0.005,0.430
'[12:00:02.608]',0.020,0.535
'[12:00:02.612]',0.000,0.595
'[12:00:02.616]',-0.080,0.580
'[12:00:02.620]',-0.160,0.550
'[12:00:02.624]',-0.080,0.540
'[12:00:02.628]',0.140,0.540
'[12:00:02.632]',0.415,0.555
'[12:00:02.636]',0.570,0.550
'[12:00:02.640]',0.555,0.520
'[12:00:02.644]',0.460,0.455
'[12:00:02.648]',0.410,0.395
'[12:00:02.652]',0.460,0.350
'[12:00:02.656]',0.475,0.360
'[12:00:02.660]',0.485,0.405
'[12:00:02.664]',0.440,0.465
'[12:00:02.668]',0.295,0.550
'[12:00:02.672]',0.120,0.605
'[12:00:02.676]',-0.015,0.585
'[12:00:02.680]',-0.025,0.515
'[12:00:02.684]',0.060,0.420
'[12:00:02.688]',0.240,0.355
'[12:00:02.692]',0.415,0.335
'[12:00:02.696]',0.590,0.395
'[12:00:02.700]',0.600,0.485
'[12:00:02.704]',0.425,0.575
'[12:00:02.708]',0.195,0.615
'[12:00:02.712]',0.015,0.595
'[12:00:02.716]',-0.055,0.550
'[12:00:02.720]',0.040,0.460
'[12:00:02.724]',0.285,0.455
'[12:00:02.728]',0.515,0.535
'[12:00:02.732]',0.660,0.655
'[12:00:02.736]',0.635,0.695
'[12:00:02.740]',0.470,0.655
'[12:00:02.744]',0.295,0.575
'[12:00:02.748]',0.230,0.530
