'Time','ECG','ECG'
'[14:29:00.464]',-0.106,0.030
'[14:29:00.468]',-0.107,0.034
'[14:29:00.472]',-0.113,0.033
'[14:29:00.476]',-0.109,0.033
'[14:29:00.480]',-0.107,0.036
'[14:29:00.484]',-0.107,0.039
'[14:29:00.488]',-0.110,0.037
'[14:29:00.492]',-0.110,0.037
'[14:29:00.496]',-0.105,0.040
'[14:29:00.500]',-0.104,0.044
'[14:29:00.504]',-0.105,0.041
'[14:29:00.508]',-0.102,0.044
'[14:29:00.512]',-0.101,0.052
'[14:29:00.516]',-0.100,0.059
'[14:29:00.520]',-0.104,0.065
'[14:29:00.524]',-0.105,0.065
'[14:29:00.528]',-0.100,0.065
'[14:29:00.532]',-0.098,0.065
'[14:29:00.536]',-0.099,0.069
'[14:29:00.540]',-0.096,0.068
'[14:29:00.544]',-0.089,0.064
'[14:29:00.548]',-0.080,0.064
'[14:29:00.552]',-0.079,0.065
'[14:29:00.556]',-0.079,0.069
'[14:29:00.560]',-0.075,0.068
'[14:29:00.564]',-0.072,0.066
'[14:29:00.568]',-0.071,0.069
'[14:29:00.572]',-0.072,0.070
'[14:29:00.576]',-0.075,0.071
'[14:29:00.580]',-0.071,0.064
'[14:29:00.584]',-0.071,0.062
'[14:29:00.588]',-0.066,0.059
'[14:29:00.592]',-0.070,0.052
'[14:29:00.596]',-0.068,0.045
'[14:29:00.600]',-0.069,0.041
'[14:29:00.604]',-0.070,0.045
'[14:29:00.608]',-0.072,0.041
'[14:29:00.612]',-0.076,0.037
'[14:29:00.616]',-0.079,0.035
'[14:29:00.620]',-0.083,0.037
'[14:29:00.624]',-0.085,0.039
'[14:29:00.628]',-0.091,0.039
'[14:29:00.632]',-0.091,0.040
'[14:29:00.636]',-0.094,0.036
'[14:29:00.640]',-0.096,0.036
'[14:29:00.644]',-0.100,0.030
'[14:29:00.648]',-0.099,0.029
'[14:29:00.652]',-0.092,0.030
'[14:29:00.656]',-0.095,0.034
'[14:29:00.660]',-0.096,0.033
'[14:29:00.664]',-0.096,0.026
'[14:29:00.668]',-0.096,0.022
'[14:29:00.672]',-0.098,0.020
'[14:29:00.676]',-0.100,0.019
'[14:29:00.680]',-0.099,0.016
'[14:29:00.684]',-0.101,0.011
'[14:29:00.688]',-0.098,0.013
'[14:29:00.692]',-0.102,0.015
'[14:29:00.696]',-0.109,0.018
'[14:29:00.700]',-0.114,0.019
'[14:29:00.704]',-0.114,0.021
'[14:29:00.708]',-0.116,0.028
'[14:29:00.712]',-0.120,0.031
'[14:29:00.716]',-0.117,0.026
'[14:29:00.720]',-0.116,0.021
'[14:29:00.724]',-0.114,0.018
'[14:29:00.728]',-0.113,0.018
'[14:29:00.732]',-0.111,0.018
'[14:29:00.736]',-0.104,0.020
'[14:29:00.740]',-0.101,0.025
'[14:29:00.744]',-0.102,0.024
'[14:29:00.748]',-0.107,0.021
'[14:29:00.752]',-0.110,0.019
'[14:29:00.756]',-0.110,0.021
'[14:29:00.760]',-0.110,0.024
'[14:29:00.764]',-0.111,0.022
'[14:29:00.768]',-0.105,0.024
'[14:29:00.772]',-0.110,0.026
'[14:29:00.776]',-0.111,0.031
'[14:29:00.780]',-0.111,0.039
'[14:29:00.784]',-0.110,0.050
'[14:29:00.788]',-0.110,0.061
'[14:29:00.792]',-0.110,0.075
'[14:29:00.796]',-0.106,0.086
'[14:29:00.800]',-0.107,0.092
'[14:29:00.804]',-0.102,0.094
'[14:29:00.808]',-0.096,0.094
'[14:29:00.812]',-0.090,0.098
'[14:29:00.816]',-0.081,0.095
'[14:29:00.820]',-0.066,0.090
'[14:29:00.824]',-0.054,0.084
'[14:29:00.828]',-0.046,0.081
'[14:29:00.832]',-0.043,0.079
'[14:29:00.836]',-0.044,0.072
'[14:29:00.840]',-0.040,0.070
'[14:29:00.844]',-0.039,0.068
'[14:29:00.848]',-0.043,0.069
'[14:29:00.852]',-0.049,0.062
'[14:29:00.856]',-0.052,0.059
'[14:29:00.860]',-0.049,0.055
'[14:29:00.864]',-0.056,0.051
'[14:29:00.868]',-0.061,0.043
'[14:29:00.872]',-0.062,0.036
'[14:29:00.876]',-0.062,0.035
'[14:29:00.880]',-0.065,0.031
'[14:29:00.884]',-0.072,0.030
'[14:29:00.888]',-0.070,0.026
'[14:29:00.892]',-0.075,0.028
'[14:29:00.896]',-0.081,0.029
'[14:29:00.900]',-0.090,0.025
'[14:29:00.904]',-0.098,0.021
'[14:29:00.908]',-0.100,0.015
'[14:29:00.912]',-0.100,0.015
'[14:29:00.916]',-0.102,0.013
'[14:29:00.920]',-0.102,0.009
'[14:29:00.924]',-0.102,0.009
'[14:29:00.928]',-0.106,0.011
'[14:29:00.932]',-0.113,0.016
'[14:29:00.936]',-0.115,0.010
'[14:29:00.940]',-0.116,0.009
'[14:29:00.944]',-0.119,0.010
'[14:29:00.948]',-0.126,0.011
'[14:29:00.952]',-0.128,0.007
'[14:29:00.956]',-0.128,0.001
'[14:29:00.960]',-0.125,-0.001
'[14:29:00.964]',-0.129,-0.001
'[14:29:00.968]',-0.134,0.000
'[14:29:00.972]',-0.133,-0.004
'[14:29:00.976]',-0.133,-0.004
'[14:29:00.980]',-0.133,0.000
'[14:29:00.984]',-0.139,0.004
'[14:29:00.988]',-0.140,0.005
'[14:29:00.992]',-0.141,0.003
'[14:29:00.996]',-0.144,0.005
'[14:29:01.000]',-0.144,0.006
'[14:29:01.004]',-0.145,0.007
'[14:29:01.008]',-0.144,0.009
'[14:29:01.012]',-0.145,0.011
'[14:29:01.016]',-0.144,0.015
'[14:29:01.020]',-0.147,0.021
'[14:29:01.024]',-0.146,0.025
'[14:29:01.028]',-0.142,0.033
'[14:29:01.032]',-0.141,0.040
'[14:29:01.036]',-0.139,0.049
'[14:29:01.040]',-0.138,0.052
'[14:29:01.044]',-0.130,0.058
'[14:29:01.048]',-0.125,0.070
'[14:29:01.052]',-0.119,0.081
'[14:29:01.056]',-0.116,0.085
'[14:29:01.060]',-0.111,0.085
'[14:29:01.064]',-0.104,0.085
'[14:29:01.068]',-0.095,0.084
'[14:29:01.072]',-0.092,0.077
'[14:29:01.076]',-0.086,0.072
'[14:29:01.080]',-0.077,0.071
'[14:29:01.084]',-0.072,0.071
'[14:29:01.088]',-0.070,0.068
'[14:29:01.092]',-0.066,0.062
'[14:29:01.096]',-0.060,0.060
'[14:29:01.100]',-0.066,0.059
'[14:29:01.104]',-0.070,0.055
'[14:29:01.108]',-0.074,0.051
'[14:29:01.112]',-0.072,0.050
'[14:29:01.116]',-0.075,0.048
'[14:29:01.120]',-0.080,0.045
'[14:29:01.124]',-0.081,0.036
'[14:29:01.128]',-0.084,0.033
'[14:29:01.132]',-0.085,0.030
'[14:29:01.136]',-0.089,0.025
'[14:29:01.140]',-0.091,0.022
'[14:29:01.144]',-0.091,0.016
'[14:29:01.148]',-0.091,0.014
'[14:29:01.152]',-0.098,0.014
'[14:29:01.156]',-0.104,0.009
'[14:29:01.160]',-0.106,0.007
'[14:29:01.164]',-0.111,0.004
'[14:29:01.168]',-0.115,0.003
'[14:29:01.172]',-0.117,0.000
'[14:29:01.176]',-0.124,-0.005
'[14:29:01.180]',-0.124,-0.009
'[14:29:01.184]',-0.125,-0.011
'[14:29:01.188]',-0.121,-0.013
'[14:29:01.192]',-0.126,-0.018
'[14:29:01.196]',-0.124,-0.018
'[14:29:01.200]',-0.121,-0.018
'[14:29:01.204]',-0.126,-0.016
'[14:29:01.208]',-0.126,-0.020
'[14:29:01.212]',-0.129,-0.024
'[14:29:01.216]',-0.126,-0.025
'[14:29:01.220]',-0.134,-0.022
'[14:29:01.224]',-0.136,-0.025
'[14:29:01.228]',-0.141,-0.026
'[14:29:01.232]',-0.142,-0.024
'[14:29:01.236]',-0.140,-0.025
'[14:29:01.240]',-0.145,-0.026
'[14:29:01.244]',-0.144,-0.028
'[14:29:01.248]',-0.144,-0.025
'[14:29:01.252]',-0.144,-0.019
'[14:29:01.256]',-0.149,-0.015
'[14:29:01.260]',-0.149,-0.011
'[14:29:01.264]',-0.145,-0.011
'[14:29:01.268]',-0.145,-0.005
'[14:29:01.272]',-0.146,0.001
'[14:29:01.276]',-0.145,0.005
'[14:29:01.280]',-0.140,0.011
'[14:29:01.284]',-0.136,0.021
'[14:29:01.288]',-0.130,0.035
'[14:29:01.292]',-0.125,0.043
'[14:29:01.296]',-0.120,0.045
'[14:29:01.300]',-0.113,0.046
'[14:29:01.304]',-0.107,0.048
'[14:29:01.308]',-0.106,0.046
'[14:29:01.312]',-0.099,0.044
'[14:29:01.316]',-0.087,0.040
'[14:29:01.320]',-0.079,0.037
'[14:29:01.324]',-0.075,0.033
'[14:29:01.328]',-0.074,0.026
'[14:29:01.332]',-0.069,0.024
'[14:29:01.336]',-0.069,0.024
'[14:29:01.340]',-0.071,0.028
'[14:29:01.344]',-0.076,0.025
'[14:29:01.348]',-0.077,0.022
'[14:29:01.352]',-0.076,0.019
'[14:29:01.356]',-0.080,0.018
'[14:29:01.360]',-0.084,0.013
'[14:29:01.364]',-0.084,0.005
'[14:29:01.368]',-0.080,0.000
'[14:29:01.372]',-0.081,-0.001
'[14:29:01.376]',-0.085,-0.004
'[14:29:01.380]',-0.086,-0.007
'[14:29:01.384]',-0.089,-0.010
'[14:29:01.388]',-0.095,-0.009
'[14:29:01.392]',-0.098,-0.007
'[14:29:01.396]',-0.100,-0.010
'[14:29:01.400]',-0.106,-0.013
'[14:29:01.404]',-0.110,-0.013
'[14:29:01.408]',-0.113,-0.013
'[14:29:01.412]',-0.115,-0.016
'[14:29:01.416]',-0.113,-0.021
'[14:29:01.420]',-0.114,-0.022
'[14:29:01.424]',-0.110,-0.020
'[14:29:01.428]',-0.116,-0.021
'[14:29:01.432]',-0.115,-0.026
'[14:29:01.436]',-0.115,-0.028
'[14:29:01.440]',-0.116,-0.021
'[14:29:01.444]',-0.120,-0.022
'[14:29:01.448]',-0.124,-0.026
'[14:29:01.452]',-0.124,-0.029
'[14:29:01.456]',-0.125,-0.033
'[14:29:01.460]',-0.126,-0.033
'[14:29:01.464]',-0.129,-0.037
'[14:29:01.468]',-0.130,-0.037
'[14:29:01.472]',-0.128,-0.041
'[14:29:01.476]',-0.131,-0.039
'[14:29:01.480]',-0.134,-0.040
'[14:29:01.484]',-0.135,-0.043
'[14:29:01.488]',-0.131,-0.037
'[14:29:01.492]',-0.139,-0.030
'[14:29:01.496]',-0.141,-0.025
'[14:29:01.500]',-0.141,-0.021
'[14:29:01.504]',-0.142,-0.015
'[14:29:01.508]',-0.142,-0.010
'[14:29:01.512]',-0.145,-0.007
'[14:29:01.516]',-0.138,-0.003
'[14:29:01.520]',-0.136,0.003
'[14:29:01.524]',-0.130,0.007
'[14:29:01.528]',-0.125,0.011
'[14:29:01.532]',-0.125,0.018
'[14:29:01.536]',-0.119,0.024
'[14:29:01.540]',-0.115,0.033
'[14:29:01.544]',-0.111,0.040
'[14:29:01.548]',-0.110,0.045
'[14:29:01.552]',-0.105,0.045
'[14:29:01.556]',-0.099,0.048
'[14:29:01.560]',-0.095,0.049
'[14:29:01.564]',-0.090,0.043
'[14:29:01.568]',-0.085,0.037
'[14:29:01.572]',-0.074,0.034
'[14:29:01.576]',-0.070,0.030
'[14:29:01.580]',-0.069,0.030
'[14:29:01.584]',-0.066,0.030
'[14:29:01.588]',-0.066,0.031
'[14:29:01.592]',-0.071,0.031
'[14:29:01.596]',-0.077,0.028
'[14:29:01.600]',-0.085,0.024
'[14:29:01.604]',-0.085,0.021
'[14:29:01.608]',-0.089,0.019
'[14:29:01.612]',-0.089,0.015
'[14:29:01.616]',-0.089,0.013
'[14:29:01.620]',-0.087,0.009
'[14:29:01.624]',-0.090,0.007
'[14:29:01.628]',-0.094,0.007
'[14:29:01.632]',-0.095,0.007
'[14:29:01.636]',-0.100,0.004
'[14:29:01.640]',-0.102,-0.001
'[14:29:01.644]',-0.105,-0.001
'[14:29:01.648]',-0.109,-0.003
'[14:29:01.652]',-0.110,-0.010
'[14:29:01.656]',-0.110,-0.015
'[14:29:01.660]',-0.110,-0.018
'[14:29:01.664]',-0.115,-0.020
'[14:29:01.668]',-0.115,-0.022
'[14:29:01.672]',-0.115,-0.025
'[14:29:01.676]',-0.119,-0.024
'[14:29:01.680]',-0.121,-0.024
'[14:29:01.684]',-0.129,-0.030
'[14:29:01.688]',-0.135,-0.033
'[14:29:01.692]',-0.135,-0.033
'[14:29:01.696]',-0.136,-0.029
'[14:29:01.700]',-0.144,-0.030
'[14:29:01.704]',-0.146,-0.031
'[14:29:01.708]',-0.146,-0.030
'[14:29:01.712]',-0.150,-0.028
'[14:29:01.716]',-0.154,-0.026
'[14:29:01.720]',-0.155,-0.028
'[14:29:01.724]',-0.150,-0.022
'[14:29:01.728]',-0.152,-0.015
'[14:29:01.732]',-0.155,-0.009
'[14:29:01.736]',-0.155,-0.005
'[14:29:01.740]',-0.155,-0.001
'[14:29:01.744]',-0.152,0.000
'[14:29:01.748]',-0.155,0.005
'[14:29:01.752]',-0.155,0.010
'[14:29:01.756]',-0.150,0.016
'[14:29:01.760]',-0.140,0.022
'[14:29:01.764]',-0.135,0.029
'[14:29:01.768]',-0.134,0.033
'[14:29:01.772]',-0.129,0.033
'[14:29:01.776]',-0.125,0.035
'[14:29:01.780]',-0.119,0.036
'[14:29:01.784]',-0.115,0.041
'[14:29:01.788]',-0.110,0.046
'[14:29:01.792]',-0.109,0.052
'[14:29:01.796]',-0.105,0.058
'[14:29:01.800]',-0.104,0.064
'[14:29:01.804]',-0.104,0.064
'[14:29:01.808]',-0.100,0.064
'[14:29:01.812]',-0.098,0.062
'[14:29:01.816]',-0.094,0.061
'[14:29:01.820]',-0.091,0.052
'[14:29:01.824]',-0.081,0.043
'[14:29:01.828]',-0.076,0.039
'[14:29:01.832]',-0.075,0.039
'[14:29:01.836]',-0.076,0.036
'[14:29:01.840]',-0.075,0.033
'[14:29:01.844]',-0.076,0.030
'[14:29:01.848]',-0.081,0.030
'[14:29:01.852]',-0.086,0.028
'[14:29:01.856]',-0.092,0.024
'[14:29:01.860]',-0.095,0.020
'[14:29:01.864]',-0.098,0.018
'[14:29:01.868]',-0.102,0.015
'[14:29:01.872]',-0.105,0.011
'[14:29:01.876]',-0.105,0.009
'[14:29:01.880]',-0.106,0.010
'[14:29:01.884]',-0.111,0.013
'[14:29:01.888]',-0.115,0.007
'[14:29:01.892]',-0.116,0.003
'[14:29:01.896]',-0.122,0.000
'[14:29:01.900]',-0.125,-0.001
'[14:29:01.904]',-0.124,-0.003
'[14:29:01.908]',-0.126,-0.007
'[14:29:01.912]',-0.128,-0.010
'[14:29:01.916]',-0.130,-0.013
'[14:29:01.920]',-0.135,-0.018
'[14:29:01.924]',-0.140,-0.025
'[14:29:01.928]',-0.139,-0.031
'[14:29:01.932]',-0.138,-0.031
'[14:29:01.936]',-0.142,-0.031
'[14:29:01.940]',-0.147,-0.034
'[14:29:01.944]',-0.150,-0.035
'[14:29:01.948]',-0.154,-0.034
'[14:29:01.952]',-0.160,-0.031
'[14:29:01.956]',-0.166,-0.030
'[14:29:01.960]',-0.165,-0.028
'[14:29:01.964]',-0.166,-0.020
'[14:29:01.968]',-0.165,-0.013
'[14:29:01.972]',-0.169,-0.007
'[14:29:01.976]',-0.170,-0.005
'[14:29:01.980]',-0.164,-0.004
'[14:29:01.984]',-0.163,0.003
'[14:29:01.988]',-0.163,0.010
'[14:29:01.992]',-0.158,0.013
'[14:29:01.996]',-0.147,0.018
'[14:29:02.000]',-0.146,0.022
'[14:29:02.004]',-0.149,0.026
'[14:29:02.008]',-0.144,0.024
'[14:29:02.012]',-0.141,0.028
'[14:29:02.016]',-0.135,0.029
'[14:29:02.020]',-0.134,0.035
'[14:29:02.024]',-0.126,0.039
'[14:29:02.028]',-0.125,0.046
'[14:29:02.032]',-0.124,0.051
'[14:29:02.036]',-0.122,0.052
'[14:29:02.040]',-0.124,0.054
'[14:29:02.044]',-0.117,0.050
'[14:29:02.048]',-0.116,0.051
'[14:29:02.052]',-0.110,0.052
'[14:29:02.056]',-0.113,0.048
'[14:29:02.060]',-0.105,0.043
'[14:29:02.064]',-0.098,0.039
'[14:29:02.068]',-0.099,0.040
'[14:29:02.072]',-0.100,0.036
'[14:29:02.076]',-0.102,0.035
'[14:29:02.080]',-0.101,0.033
'[14:29:02.084]',-0.101,0.035
'[14:29:02.088]',-0.106,0.035
'[14:29:02.092]',-0.114,0.031
'[14:29:02.096]',-0.116,0.028
'[14:29:02.100]',-0.120,0.028
'[14:29:02.104]',-0.126,0.028
'[14:29:02.108]',-0.129,0.028
'[14:29:02.112]',-0.128,0.025
'[14:29:02.116]',-0.124,0.024
'[14:29:02.120]',-0.128,0.025
'[14:29:02.124]',-0.130,0.024
'[14:29:02.128]',-0.131,0.019
'[14:29:02.132]',-0.133,0.015
'[14:29:02.136]',-0.133,0.016
'[14:29:02.140]',-0.135,0.015
'[14:29:02.144]',-0.136,0.013
'[14:29:02.148]',-0.139,0.011
'[14:29:02.152]',-0.135,0.011
'[14:29:02.156]',-0.139,0.014
'[14:29:02.160]',-0.142,0.011
'[14:29:02.164]',-0.144,0.010
'[14:29:02.168]',-0.142,0.013
'[14:29:02.172]',-0.146,0.015
'[14:29:02.176]',-0.151,0.013
'[14:29:02.180]',-0.151,0.010
'[14:29:02.184]',-0.152,0.010
'[14:29:02.188]',-0.155,0.014
'[14:29:02.192]',-0.156,0.015
'[14:29:02.196]',-0.158,0.015
'[14:29:02.200]',-0.154,0.019
'[14:29:02.204]',-0.155,0.025
'[14:29:02.208]',-0.160,0.028
'[14:29:02.212]',-0.161,0.029
'[14:29:02.216]',-0.159,0.034
'[14:29:02.220]',-0.158,0.040
'[14:29:02.224]',-0.161,0.046
'[14:29:02.228]',-0.158,0.046
'[14:29:02.232]',-0.149,0.048
'[14:29:02.236]',-0.147,0.049
'[14:29:02.240]',-0.149,0.051
'[14:29:02.244]',-0.147,0.051
'[14:29:02.248]',-0.142,0.054
'[14:29:02.252]',-0.136,0.056
'[14:29:02.256]',-0.133,0.064
'[14:29:02.260]',-0.128,0.069
'[14:29:02.264]',-0.128,0.072
'[14:29:02.268]',-0.125,0.072
'[14:29:02.272]',-0.125,0.074
'[14:29:02.276]',-0.128,0.077
'[14:29:02.280]',-0.125,0.074
'[14:29:02.284]',-0.120,0.070
'[14:29:02.288]',-0.111,0.064
'[14:29:02.292]',-0.110,0.055
'[14:29:02.296]',-0.110,0.049
'[14:29:02.300]',-0.111,0.045
'[14:29:02.304]',-0.111,0.048
'[14:29:02.308]',-0.111,0.049
'[14:29:02.312]',-0.116,0.050
'[14:29:02.316]',-0.117,0.045
'[14:29:02.320]',-0.125,0.045
'[14:29:02.324]',-0.129,0.046
'[14:29:02.328]',-0.139,0.048
'[14:29:02.332]',-0.139,0.044
'[14:29:02.336]',-0.134,0.039
'[14:29:02.340]',-0.134,0.041
'[14:29:02.344]',-0.138,0.039
'[14:29:02.348]',-0.142,0.039
'[14:29:02.352]',-0.138,0.034
'[14:29:02.356]',-0.141,0.036
'[14:29:02.360]',-0.144,0.035
'[14:29:02.364]',-0.145,0.034
'[14:29:02.368]',-0.149,0.035
'[14:29:02.372]',-0.147,0.035
'[14:29:02.376]',-0.150,0.037
'[14:29:02.380]',-0.150,0.036
'[14:29:02.384]',-0.155,0.035
'[14:29:02.388]',-0.154,0.031
'[14:29:02.392]',-0.159,0.031
'[14:29:02.396]',-0.159,0.030
'[14:29:02.400]',-0.156,0.025
'[14:29:02.404]',-0.156,0.024
'[14:29:02.408]',-0.156,0.026
'[14:29:02.412]',-0.163,0.026
'[14:29:02.416]',-0.164,0.026
'[14:29:02.420]',-0.171,0.026
'[14:29:02.424]',-0.172,0.031
'[14:29:02.428]',-0.175,0.036
'[14:29:02.432]',-0.179,0.039
'[14:29:02.436]',-0.179,0.036
'[14:29:02.440]',-0.177,0.039
'[14:29:02.444]',-0.179,0.041
'[14:29:02.448]',-0.182,0.044
'[14:29:02.452]',-0.177,0.049
'[14:29:02.456]',-0.176,0.056
'[14:29:02.460]',-0.176,0.062
'[14:29:02.464]',-0.174,0.064
'[14:29:02.468]',-0.172,0.060
'[14:29:02.472]',-0.172,0.059
'[14:29:02.476]',-0.174,0.056
'[14:29:02.480]',-0.171,0.058
'[14:29:02.484]',-0.170,0.058
'[14:29:02.488]',-0.161,0.054
'[14:29:02.492]',-0.159,0.058
'[14:29:02.496]',-0.159,0.060
'[14:29:02.500]',-0.160,0.060
'[14:29:02.504]',-0.160,0.055
'[14:29:02.508]',-0.164,0.050
'[14:29:02.512]',-0.168,0.049
'[14:29:02.516]',-0.169,0.049
'[14:29:02.520]',-0.166,0.041
'[14:29:02.524]',-0.164,0.030
'[14:29:02.528]',-0.161,0.018
'[14:29:02.532]',-0.161,0.010
'[14:29:02.536]',-0.166,-0.001
'[14:29:02.540]',-0.170,-0.011
'[14:29:02.544]',-0.169,-0.018
'[14:29:02.548]',-0.174,-0.022
'[14:29:02.552]',-0.180,-0.030
'[14:29:02.556]',-0.188,-0.041
'[14:29:02.560]',-0.191,-0.046
'[14:29:02.564]',-0.205,-0.050
'[14:29:02.568]',-0.215,-0.055
'[14:29:02.572]',-0.220,-0.062
'[14:29:02.576]',-0.226,-0.065
'[14:29:02.580]',-0.228,-0.068
'[14:29:02.584]',-0.236,-0.069
'[14:29:02.588]',-0.241,-0.070
'[14:29:02.592]',-0.246,-0.072
'[14:29:02.596]',-0.249,-0.070
'[14:29:02.600]',-0.254,-0.071
'[14:29:02.604]',-0.260,-0.068
'[14:29:02.608]',-0.260,-0.072
'[14:29:02.612]',-0.263,-0.072
'[14:29:02.616]',-0.261,-0.071
'[14:29:02.620]',-0.265,-0.075
'[14:29:02.624]',-0.259,-0.077
'[14:29:02.628]',-0.265,-0.077
'[14:29:02.632]',-0.268,-0.075
'[14:29:02.636]',-0.268,-0.079
'[14:29:02.640]',-0.270,-0.083
'[14:29:02.644]',-0.265,-0.087
'[14:29:02.648]',-0.271,-0.089
'[14:29:02.652]',-0.268,-0.086
'[14:29:02.656]',-0.276,-0.089
'[14:29:02.660]',-0.275,-0.087
'[14:29:02.664]',-0.274,-0.086
'[14:29:02.668]',-0.279,-0.080
'[14:29:02.672]',-0.280,-0.083
'[14:29:02.676]',-0.284,-0.083
'[14:29:02.680]',-0.282,-0.080
'[14:29:02.684]',-0.287,-0.077
'[14:29:02.688]',-0.286,-0.071
'[14:29:02.692]',-0.287,-0.068
'[14:29:02.696]',-0.284,-0.062
'[14:29:02.700]',-0.281,-0.061
'[14:29:02.704]',-0.284,-0.059
'[14:29:02.708]',-0.279,-0.056
'[14:29:02.712]',-0.278,-0.055
'[14:29:02.716]',-0.269,-0.045
'[14:29:02.720]',-0.268,-0.037
'[14:29:02.724]',-0.263,-0.028
'[14:29:02.728]',-0.259,-0.021
'[14:29:02.732]',-0.255,-0.010
'[14:29:02.736]',-0.250,-0.003
'[14:29:02.740]',-0.250,0.004
'[14:29:02.744]',-0.244,0.005
'[14:29:02.748]',-0.240,0.003
'[14:29:02.752]',-0.230,0.007
