'Time','ECG','ECG'
'[21:50:00.576]',0.399,0.430
'[21:50:00.580]',0.391,0.425
'[21:50:00.584]',0.394,0.431
'[21:50:00.588]',0.389,0.425
'[21:50:00.592]',0.385,0.431
'[21:50:00.596]',0.383,0.425
'[21:50:00.600]',0.371,0.429
'[21:50:00.604]',0.370,0.431
'[21:50:00.608]',0.360,0.425
'[21:50:00.612]',0.360,0.427
'[21:50:00.616]',0.350,0.415
'[21:50:00.620]',0.350,0.417
'[21:50:00.624]',0.347,0.405
'[21:50:00.628]',0.344,0.406
'[21:50:00.632]',0.343,0.398
'[21:50:00.636]',0.336,0.396
'[21:50:00.640]',0.338,0.393
'[21:50:00.644]',0.333,0.389
'[21:50:00.648]',0.339,0.391
'[21:50:00.652]',0.339,0.385
'[21:50:00.656]',0.340,0.394
'[21:50:00.660]',0.338,0.389
'[21:50:00.664]',0.338,0.403
'[21:50:00.668]',0.341,0.410
'[21:50:00.672]',0.339,0.419
'[21:50:00.676]',0.347,0.424
'[21:50:00.680]',0.343,0.419
'[21:50:00.684]',0.349,0.415
'[21:50:00.688]',0.345,0.393
'[21:50:00.692]',0.346,0.372
'[21:50:00.696]',0.344,0.336
'[21:50:00.700]',0.340,0.297
'[21:50:00.704]',0.340,0.249
'[21:50:00.708]',0.334,0.203
'[21:50:00.712]',0.336,0.158
'[21:50:00.716]',0.329,0.114
'[21:50:00.720]',0.328,0.075
'[21:50:00.724]',0.321,0.036
'[21:50:00.728]',0.320,0.001
'[21:50:00.732]',0.323,-0.030
'[21:50:00.736]',0.325,-0.059
'[21:50:00.740]',0.338,-0.084
'[21:50:00.744]',0.339,-0.101
'[21:50:00.748]',0.351,-0.116
'[21:50:00.752]',0.352,-0.124
'[21:50:00.756]',0.359,-0.128
'[21:50:00.760]',0.355,-0.122
'[21:50:00.764]',0.341,-0.115
'[21:50:00.768]',0.325,-0.100
'[21:50:00.772]',0.292,-0.080
'[21:50:00.776]',0.263,-0.060
'[21:50:00.780]',0.220,-0.033
'[21:50:00.784]',0.179,-0.005
'[21:50:00.788]',0.136,0.024
'[21:50:00.792]',0.096,0.058
'[21:50:00.796]',0.060,0.091
'[21:50:00.800]',0.018,0.124
'[21:50:00.804]',-0.019,0.159
'[21:50:00.808]',-0.050,0.194
'[21:50:00.812]',-0.084,0.230
'[21:50:00.816]',-0.110,0.256
'[21:50:00.820]',-0.138,0.287
'[21:50:00.824]',-0.158,0.309
'[21:50:00.828]',-0.172,0.331
'[21:50:00.832]',-0.185,0.347
'[21:50:00.836]',-0.193,0.364
'[21:50:00.840]',-0.196,0.379
'[21:50:00.844]',-0.190,0.385
'[21:50:00.848]',-0.185,0.398
'[21:50:00.852]',-0.172,0.398
'[21:50:00.856]',-0.156,0.407
'[21:50:00.860]',-0.134,0.404
'[21:50:00.864]',-0.113,0.409
'[21:50:00.868]',-0.087,0.407
'[21:50:00.872]',-0.060,0.410
'[21:50:00.876]',-0.030,0.415
'[21:50:00.880]',0.000,0.409
'[21:50:00.884]',0.034,0.415
'[21:50:00.888]',0.070,0.409
'[21:50:00.892]',0.101,0.412
'[21:50:00.896]',0.130,0.407
'[21:50:00.900]',0.158,0.411
'[21:50:00.904]',0.184,0.415
'[21:50:00.908]',0.204,0.411
'[21:50:00.912]',0.225,0.415
'[21:50:00.916]',0.239,0.409
'[21:50:00.920]',0.255,0.415
'[21:50:00.924]',0.265,0.409
'[21:50:00.928]',0.274,0.414
'[21:50:00.932]',0.280,0.409
'[21:50:00.936]',0.280,0.409
'[21:50:00.940]',0.289,0.405
'[21:50:00.944]',0.285,0.398
'[21:50:00.948]',0.292,0.398
'[21:50:00.952]',0.289,0.389
'[21:50:00.956]',0.289,0.390
'[21:50:00.960]',0.285,0.380
'[21:50:00.964]',0.282,0.381
'[21:50:00.968]',0.284,0.375
'[21:50:00.972]',0.280,0.372
'[21:50:00.976]',0.286,0.366
'[21:50:00.980]',0.282,0.359
'[21:50:00.984]',0.285,0.356
'[21:50:00.988]',0.284,0.347
'[21:50:00.992]',0.285,0.351
'[21:50:00.996]',0.284,0.344
'[21:50:01.000]',0.285,0.346
'[21:50:01.004]',0.287,0.344
'[21:50:01.008]',0.284,0.345
'[21:50:01.012]',0.286,0.351
'[21:50:01.016]',0.280,0.357
'[21:50:01.020]',0.281,0.372
'[21:50:01.024]',0.276,0.384
'[21:50:01.028]',0.273,0.401
'[21:50:01.032]',0.269,0.411
'[21:50:01.036]',0.264,0.424
'[21:50:01.040]',0.266,0.436
'[21:50:01.044]',0.259,0.446
'[21:50:01.048]',0.260,0.459
'[21:50:01.052]',0.253,0.469
'[21:50:01.056]',0.250,0.492
'[21:50:01.060]',0.246,0.521
'[21:50:01.064]',0.244,0.574
'[21:50:01.068]',0.242,0.634
'[21:50:01.072]',0.234,0.694
'[21:50:01.076]',0.233,0.748
'[21:50:01.080]',0.225,0.772
'[21:50:01.084]',0.226,0.775
'[21:50:01.088]',0.226,0.735
'[21:50:01.092]',0.231,0.674
'[21:50:01.096]',0.244,0.584
'[21:50:01.100]',0.247,0.486
'[21:50:01.104]',0.261,0.390
'[21:50:01.108]',0.270,0.307
'[21:50:01.112]',0.284,0.244
'[21:50:01.116]',0.291,0.188
'[21:50:01.120]',0.304,0.146
'[21:50:01.124]',0.315,0.110
'[21:50:01.128]',0.328,0.075
'[21:50:01.132]',0.344,0.043
'[21:50:01.136]',0.359,0.010
'[21:50:01.140]',0.398,-0.016
'[21:50:01.144]',0.443,-0.046
'[21:50:01.148]',0.519,-0.071
'[21:50:01.152]',0.578,-0.094
'[21:50:01.156]',0.634,-0.119
'[21:50:01.160]',0.652,-0.138
'[21:50:01.164]',0.634,-0.163
'[21:50:01.168]',0.601,-0.181
'[21:50:01.172]',0.540,-0.205
'[21:50:01.176]',0.472,-0.229
'[21:50:01.180]',0.380,-0.249
'[21:50:01.184]',0.294,-0.271
'[21:50:01.188]',0.219,-0.285
'[21:50:01.192]',0.155,-0.309
'[21:50:01.196]',0.114,-0.319
'[21:50:01.200]',0.079,-0.336
'[21:50:01.204]',0.050,-0.343
'[21:50:01.208]',0.020,-0.351
'[21:50:01.212]',-0.005,-0.355
'[21:50:01.216]',-0.031,-0.347
'[21:50:01.220]',-0.056,-0.349
'[21:50:01.224]',-0.081,-0.333
'[21:50:01.228]',-0.106,-0.321
'[21:50:01.232]',-0.126,-0.297
'[21:50:01.236]',-0.147,-0.276
'[21:50:01.240]',-0.168,-0.247
'[21:50:01.244]',-0.189,-0.211
'[21:50:01.248]',-0.210,-0.177
'[21:50:01.252]',-0.226,-0.136
'[21:50:01.256]',-0.250,-0.098
'[21:50:01.260]',-0.269,-0.054
'[21:50:01.264]',-0.286,-0.014
'[21:50:01.268]',-0.305,0.028
'[21:50:01.272]',-0.323,0.064
'[21:50:01.276]',-0.340,0.101
'[21:50:01.280]',-0.352,0.138
'[21:50:01.284]',-0.366,0.170
'[21:50:01.288]',-0.370,0.199
'[21:50:01.292]',-0.376,0.233
'[21:50:01.296]',-0.375,0.260
'[21:50:01.300]',-0.370,0.287
'[21:50:01.304]',-0.360,0.309
'[21:50:01.308]',-0.350,0.330
'[21:50:01.312]',-0.335,0.351
'[21:50:01.316]',-0.311,0.367
'[21:50:01.320]',-0.289,0.384
'[21:50:01.324]',-0.258,0.391
'[21:50:01.328]',-0.225,0.401
'[21:50:01.332]',-0.190,0.401
'[21:50:01.336]',-0.156,0.401
'[21:50:01.340]',-0.121,0.400
'[21:50:01.344]',-0.086,0.395
'[21:50:01.348]',-0.050,0.394
'[21:50:01.352]',-0.018,0.385
'[21:50:01.356]',0.015,0.384
'[21:50:01.360]',0.046,0.378
'[21:50:01.364]',0.075,0.375
'[21:50:01.368]',0.107,0.371
'[21:50:01.372]',0.131,0.370
'[21:50:01.376]',0.160,0.374
'[21:50:01.380]',0.181,0.374
'[21:50:01.384]',0.206,0.381
'[21:50:01.388]',0.225,0.380
'[21:50:01.392]',0.247,0.386
'[21:50:01.396]',0.271,0.384
'[21:50:01.400]',0.280,0.385
'[21:50:01.404]',0.295,0.384
'[21:50:01.408]',0.300,0.384
'[21:50:01.412]',0.311,0.389
'[21:50:01.416]',0.310,0.380
'[21:50:01.420]',0.312,0.383
'[21:50:01.424]',0.311,0.376
'[21:50:01.428]',0.306,0.380
'[21:50:01.432]',0.306,0.378
'[21:50:01.436]',0.300,0.378
'[21:50:01.440]',0.300,0.385
'[21:50:01.444]',0.292,0.380
'[21:50:01.448]',0.296,0.388
'[21:50:01.452]',0.294,0.383
'[21:50:01.456]',0.300,0.393
'[21:50:01.460]',0.305,0.391
'[21:50:01.464]',0.307,0.403
'[21:50:01.468]',0.310,0.417
'[21:50:01.472]',0.307,0.450
'[21:50:01.476]',0.311,0.497
'[21:50:01.480]',0.306,0.539
'[21:50:01.484]',0.310,0.579
'[21:50:01.488]',0.307,0.585
'[21:50:01.492]',0.302,0.585
'[21:50:01.496]',0.297,0.541
'[21:50:01.500]',0.291,0.494
'[21:50:01.504]',0.290,0.426
'[21:50:01.508]',0.282,0.347
'[21:50:01.512]',0.287,0.274
'[21:50:01.516]',0.284,0.195
'[21:50:01.520]',0.286,0.134
'[21:50:01.524]',0.286,0.075
'[21:50:01.528]',0.289,0.028
'[21:50:01.532]',0.290,-0.020
'[21:50:01.536]',0.290,-0.066
'[21:50:01.540]',0.296,-0.109
'[21:50:01.544]',0.300,-0.151
'[21:50:01.548]',0.323,-0.191
'[21:50:01.552]',0.355,-0.229
'[21:50:01.556]',0.404,-0.268
'[21:50:01.560]',0.444,-0.300
'[21:50:01.564]',0.466,-0.339
'[21:50:01.568]',0.471,-0.370
'[21:50:01.572]',0.451,-0.400
'[21:50:01.576]',0.425,-0.425
'[21:50:01.580]',0.372,-0.446
'[21:50:01.584]',0.310,-0.466
'[21:50:01.588]',0.229,-0.475
'[21:50:01.592]',0.159,-0.482
'[21:50:01.596]',0.095,-0.472
'[21:50:01.600]',0.045,-0.463
'[21:50:01.604]',0.003,-0.436
'[21:50:01.608]',-0.043,-0.403
'[21:50:01.612]',-0.083,-0.365
'[21:50:01.616]',-0.122,-0.323
'[21:50:01.620]',-0.160,-0.279
'[21:50:01.624]',-0.196,-0.229
'[21:50:01.628]',-0.231,-0.184
'[21:50:01.632]',-0.263,-0.136
'[21:50:01.636]',-0.299,-0.094
'[21:50:01.640]',-0.335,-0.052
'[21:50:01.644]',-0.362,-0.016
'[21:50:01.648]',-0.395,0.019
'[21:50:01.652]',-0.420,0.048
'[21:50:01.656]',-0.443,0.075
'[21:50:01.660]',-0.461,0.099
'[21:50:01.664]',-0.475,0.120
'[21:50:01.668]',-0.485,0.138
'[21:50:01.672]',-0.482,0.151
'[21:50:01.676]',-0.477,0.168
'[21:50:01.680]',-0.456,0.174
'[21:50:01.684]',-0.435,0.185
'[21:50:01.688]',-0.406,0.189
'[21:50:01.692]',-0.372,0.196
'[21:50:01.696]',-0.331,0.200
'[21:50:01.700]',-0.295,0.205
'[21:50:01.704]',-0.253,0.207
'[21:50:01.708]',-0.211,0.211
'[21:50:01.712]',-0.171,0.217
'[21:50:01.716]',-0.133,0.217
'[21:50:01.720]',-0.096,0.223
'[21:50:01.724]',-0.060,0.220
'[21:50:01.728]',-0.034,0.225
'[21:50:01.732]',-0.006,0.224
'[21:50:01.736]',0.015,0.228
'[21:50:01.740]',0.035,0.231
'[21:50:01.744]',0.051,0.229
'[21:50:01.748]',0.066,0.234
'[21:50:01.752]',0.075,0.231
'[21:50:01.756]',0.085,0.237
'[21:50:01.760]',0.091,0.239
'[21:50:01.764]',0.095,0.245
'[21:50:01.768]',0.100,0.247
'[21:50:01.772]',0.101,0.251
'[21:50:01.776]',0.104,0.256
'[21:50:01.780]',0.101,0.255
'[21:50:01.784]',0.105,0.261
'[21:50:01.788]',0.106,0.261
'[21:50:01.792]',0.104,0.269
'[21:50:01.796]',0.104,0.265
'[21:50:01.800]',0.102,0.270
'[21:50:01.804]',0.104,0.270
'[21:50:01.808]',0.102,0.266
'[21:50:01.812]',0.104,0.265
'[21:50:01.816]',0.104,0.259
'[21:50:01.820]',0.104,0.260
'[21:50:01.824]',0.104,0.255
'[21:50:01.828]',0.105,0.259
'[21:50:01.832]',0.107,0.258
'[21:50:01.836]',0.107,0.261
'[21:50:01.840]',0.113,0.264
'[21:50:01.844]',0.113,0.271
'[21:50:01.848]',0.115,0.284
'[21:50:01.852]',0.115,0.301
'[21:50:01.856]',0.120,0.340
'[21:50:01.860]',0.121,0.395
'[21:50:01.864]',0.125,0.472
'[21:50:01.868]',0.130,0.551
'[21:50:01.872]',0.130,0.625
'[21:50:01.876]',0.138,0.671
'[21:50:01.880]',0.135,0.681
'[21:50:01.884]',0.138,0.655
'[21:50:01.888]',0.135,0.591
'[21:50:01.892]',0.133,0.517
'[21:50:01.896]',0.129,0.429
'[21:50:01.900]',0.125,0.346
'[21:50:01.904]',0.129,0.264
'[21:50:01.908]',0.122,0.198
'[21:50:01.912]',0.128,0.146
'[21:50:01.916]',0.130,0.105
'[21:50:01.920]',0.139,0.071
'[21:50:01.924]',0.149,0.039
'[21:50:01.928]',0.165,0.010
'[21:50:01.932]',0.196,-0.019
'[21:50:01.936]',0.235,-0.049
'[21:50:01.940]',0.305,-0.079
'[21:50:01.944]',0.374,-0.107
'[21:50:01.948]',0.446,-0.141
'[21:50:01.952]',0.477,-0.176
'[21:50:01.956]',0.486,-0.212
'[21:50:01.960]',0.465,-0.247
'[21:50:01.964]',0.422,-0.289
'[21:50:01.968]',0.362,-0.325
'[21:50:01.972]',0.281,-0.362
'[21:50:01.976]',0.199,-0.396
'[21:50:01.980]',0.126,-0.430
'[21:50:01.984]',0.074,-0.464
'[21:50:01.988]',0.034,-0.479
'[21:50:01.992]',0.005,-0.497
'[21:50:01.996]',-0.019,-0.501
'[21:50:02.000]',-0.045,-0.502
'[21:50:02.004]',-0.068,-0.494
'[21:50:02.008]',-0.090,-0.477
'[21:50:02.012]',-0.116,-0.461
'[21:50:02.016]',-0.140,-0.426
'[21:50:02.020]',-0.166,-0.400
'[21:50:02.024]',-0.190,-0.355
'[21:50:02.028]',-0.225,-0.318
'[21:50:02.032]',-0.254,-0.273
'[21:50:02.036]',-0.284,-0.229
'[21:50:02.040]',-0.320,-0.185
'[21:50:02.044]',-0.349,-0.141
'[21:50:02.048]',-0.385,-0.101
'[21:50:02.052]',-0.410,-0.061
'[21:50:02.056]',-0.445,-0.028
'[21:50:02.060]',-0.466,0.003
'[21:50:02.064]',-0.486,0.031
'[21:50:02.068]',-0.499,0.058
'[21:50:02.072]',-0.496,0.076
'[21:50:02.076]',-0.500,0.095
'[21:50:02.080]',-0.482,0.110
'[21:50:02.084]',-0.472,0.125
'[21:50:02.088]',-0.448,0.136
'[21:50:02.092]',-0.425,0.150
'[21:50:02.096]',-0.394,0.159
'[21:50:02.100]',-0.355,0.169
'[21:50:02.104]',-0.321,0.175
'[21:50:02.108]',-0.276,0.179
'[21:50:02.112]',-0.239,0.184
'[21:50:02.116]',-0.193,0.185
'[21:50:02.120]',-0.154,0.190
'[21:50:02.124]',-0.113,0.191
'[21:50:02.128]',-0.076,0.198
'[21:50:02.132]',-0.044,0.200
'[21:50:02.136]',-0.015,0.204
'[21:50:02.140]',0.013,0.204
'[21:50:02.144]',0.033,0.205
'[21:50:02.148]',0.051,0.206
'[21:50:02.152]',0.065,0.204
'[21:50:02.156]',0.079,0.204
'[21:50:02.160]',0.090,0.200
'[21:50:02.164]',0.099,0.199
'[21:50:02.168]',0.111,0.195
'[21:50:02.172]',0.117,0.193
'[21:50:02.176]',0.128,0.190
'[21:50:02.180]',0.129,0.189
'[21:50:02.184]',0.135,0.190
'[21:50:02.188]',0.135,0.186
'[21:50:02.192]',0.135,0.186
'[21:50:02.196]',0.135,0.182
'[21:50:02.200]',0.135,0.180
'[21:50:02.204]',0.138,0.175
'[21:50:02.208]',0.134,0.172
'[21:50:02.212]',0.136,0.168
'[21:50:02.216]',0.136,0.164
'[21:50:02.220]',0.136,0.165
'[21:50:02.224]',0.136,0.164
'[21:50:02.228]',0.136,0.166
'[21:50:02.232]',0.140,0.169
'[21:50:02.236]',0.131,0.176
'[21:50:02.240]',0.133,0.185
'[21:50:02.244]',0.129,0.195
'[21:50:02.248]',0.129,0.207
'[21:50:02.252]',0.125,0.212
'[21:50:02.256]',0.126,0.224
'[21:50:02.260]',0.129,0.230
'[21:50:02.264]',0.126,0.236
'[21:50:02.268]',0.128,0.241
'[21:50:02.272]',0.124,0.245
'[21:50:02.276]',0.124,0.254
'[21:50:02.280]',0.119,0.251
'[21:50:02.284]',0.116,0.255
'[21:50:02.288]',0.110,0.250
'[21:50:02.292]',0.109,0.251
'[21:50:02.296]',0.107,0.246
'[21:50:02.300]',0.105,0.246
'[21:50:02.304]',0.106,0.247
'[21:50:02.308]',0.106,0.245
'[21:50:02.312]',0.111,0.247
'[21:50:02.316]',0.113,0.244
'[21:50:02.320]',0.121,0.250
'[21:50:02.324]',0.126,0.250
'[21:50:02.328]',0.129,0.258
'[21:50:02.332]',0.135,0.264
'[21:50:02.336]',0.139,0.282
'[21:50:02.340]',0.145,0.319
'[21:50:02.344]',0.145,0.374
'[21:50:02.348]',0.151,0.459
'[21:50:02.352]',0.155,0.559
'[21:50:02.356]',0.155,0.689
'[21:50:02.360]',0.152,0.792
'[21:50:02.364]',0.150,0.899
'[21:50:02.368]',0.149,0.940
'[21:50:02.372]',0.142,0.932
'[21:50:02.376]',0.141,0.864
'[21:50:02.380]',0.135,0.739
'[21:50:02.384]',0.134,0.604
'[21:50:02.388]',0.130,0.443
'[21:50:02.392]',0.130,0.310
'[21:50:02.396]',0.128,0.188
'[21:50:02.400]',0.125,0.094
'[21:50:02.404]',0.129,0.022
'[21:50:02.408]',0.133,-0.035
'[21:50:02.412]',0.147,-0.077
'[21:50:02.416]',0.176,-0.116
'[21:50:02.420]',0.233,-0.150
'[21:50:02.424]',0.315,-0.181
'[21:50:02.428]',0.414,-0.210
'[21:50:02.432]',0.522,-0.237
'[21:50:02.436]',0.625,-0.265
'[21:50:02.440]',0.701,-0.285
'[21:50:02.444]',0.719,-0.306
'[21:50:02.448]',0.695,-0.326
'[21:50:02.452]',0.608,-0.345
'[21:50:02.456]',0.502,-0.366
'[21:50:02.460]',0.370,-0.383
'[21:50:02.464]',0.241,-0.404
'[21:50:02.468]',0.124,-0.419
'[21:50:02.472]',0.025,-0.438
'[21:50:02.476]',-0.044,-0.459
'[21:50:02.480]',-0.096,-0.476
'[21:50:02.484]',-0.134,-0.500
'[21:50:02.488]',-0.168,-0.520
'[21:50:02.492]',-0.198,-0.544
'[21:50:02.496]',-0.224,-0.556
'[21:50:02.500]',-0.246,-0.570
'[21:50:02.504]',-0.273,-0.580
'[21:50:02.508]',-0.295,-0.581
'[21:50:02.512]',-0.320,-0.579
'[21:50:02.516]',-0.338,-0.562
'[21:50:02.520]',-0.359,-0.547
'[21:50:02.524]',-0.378,-0.509
'[21:50:02.528]',-0.396,-0.470
'[21:50:02.532]',-0.414,-0.417
'[21:50:02.536]',-0.431,-0.362
'[21:50:02.540]',-0.453,-0.306
'[21:50:02.544]',-0.465,-0.246
'[21:50:02.548]',-0.486,-0.190
'[21:50:02.552]',-0.500,-0.136
'[21:50:02.556]',-0.524,-0.085
'[21:50:02.560]',-0.537,-0.039
'[21:50:02.564]',-0.564,0.005
'[21:50:02.568]',-0.591,0.040
'[21:50:02.572]',-0.604,0.074
'[21:50:02.576]',-0.627,0.104
'[21:50:02.580]',-0.629,0.121
'[21:50:02.584]',-0.646,0.140
'[21:50:02.588]',-0.637,0.149
'[21:50:02.592]',-0.634,0.159
'[21:50:02.596]',-0.616,0.161
'[21:50:02.600]',-0.586,0.165
'[21:50:02.604]',-0.552,0.170
'[21:50:02.608]',-0.500,0.166
'[21:50:02.612]',-0.459,0.168
'[21:50:02.616]',-0.404,0.163
'[21:50:02.620]',-0.355,0.163
'[21:50:02.624]',-0.306,0.156
'[21:50:02.628]',-0.261,0.152
'[21:50:02.632]',-0.220,0.144
'[21:50:02.636]',-0.179,0.136
'[21:50:02.640]',-0.146,0.130
'[21:50:02.644]',-0.115,0.120
'[21:50:02.648]',-0.091,0.114
'[21:50:02.652]',-0.066,0.106
'[21:50:02.656]',-0.052,0.100
'[21:50:02.660]',-0.043,0.094
'[21:50:02.664]',-0.035,0.089
'[21:50:02.668]',-0.031,0.085
'[21:50:02.672]',-0.030,0.079
'[21:50:02.676]',-0.028,0.075
'[21:50:02.680]',-0.029,0.072
'[21:50:02.684]',-0.031,0.070
'[21:50:02.688]',-0.034,0.069
'[21:50:02.692]',-0.037,0.070
'[21:50:02.696]',-0.041,0.070
'[21:50:02.700]',-0.050,0.070
'[21:50:02.704]',-0.056,0.070
'[21:50:02.708]',-0.065,0.072
'[21:50:02.712]',-0.075,0.074
'[21:50:02.716]',-0.084,0.075
'[21:50:02.720]',-0.094,0.079
'[21:50:02.724]',-0.101,0.081
'[21:50:02.728]',-0.107,0.086
'[21:50:02.732]',-0.114,0.090
'[21:50:02.736]',-0.120,0.098
'[21:50:02.740]',-0.125,0.105
'[21:50:02.744]',-0.133,0.119
'[21:50:02.748]',-0.139,0.142
'[21:50:02.752]',-0.141,0.181
'[21:50:02.756]',-0.146,0.249
'[21:50:02.760]',-0.147,0.339
'[21:50:02.764]',-0.150,0.450
'[21:50:02.768]',-0.147,0.564
'[21:50:02.772]',-0.150,0.659
'[21:50:02.776]',-0.151,0.716
'[21:50:02.780]',-0.150,0.718
'[21:50:02.784]',-0.150,0.666
'[21:50:02.788]',-0.150,0.562
'[21:50:02.792]',-0.149,0.440
'[21:50:02.796]',-0.147,0.307
'[21:50:02.800]',-0.147,0.194
'[21:50:02.804]',-0.146,0.099
'[21:50:02.808]',-0.145,0.030
'[21:50:02.812]',-0.141,-0.019
'[21:50:02.816]',-0.135,-0.055
'[21:50:02.820]',-0.130,-0.087
'[21:50:02.824]',-0.120,-0.110
'[21:50:02.828]',-0.099,-0.135
'[21:50:02.832]',-0.054,-0.159
'[21:50:02.836]',0.011,-0.180
'[21:50:02.840]',0.107,-0.201
'[21:50:02.844]',0.205,-0.224
'[21:50:02.848]',0.311,-0.250
'[21:50:02.852]',0.379,-0.270
